news,userID,timesShared
PolitifactNews234,PolitifactUser9566,1
PolitifactNews188,PolitifactUser9567,1
PolitifactNews234,PolitifactUser9568,1
PolitifactNews178,PolitifactUser9569,1
PolitifactNews224,PolitifactUser9570,2
PolitifactNews235,PolitifactUser9570,1
PolitifactNews240,PolitifactUser9570,1
PolitifactNews85,PolitifactUser9571,1
PolitifactNews97,PolitifactUser9571,1
PolitifactNews115,PolitifactUser9571,1
PolitifactNews3,PolitifactUser9571,1
PolitifactNews11,PolitifactUser9571,1
PolitifactNews49,PolitifactUser9572,1
PolitifactNews159,PolitifactUser9573,1
PolitifactNews195,PolitifactUser9574,1
PolitifactNews130,PolitifactUser9575,1
PolitifactNews197,PolitifactUser9576,1
PolitifactNews145,PolitifactUser9577,1
PolitifactNews224,PolitifactUser9578,1
PolitifactNews212,PolitifactUser9579,1
PolitifactNews123,PolitifactUser9579,1
PolitifactNews11,PolitifactUser9580,1
PolitifactNews51,PolitifactUser9581,1
PolitifactNews64,PolitifactUser9581,1
PolitifactNews76,PolitifactUser9581,1
PolitifactNews89,PolitifactUser9581,1
PolitifactNews94,PolitifactUser9581,1
PolitifactNews108,PolitifactUser9581,1
PolitifactNews109,PolitifactUser9581,1
PolitifactNews115,PolitifactUser9581,1
PolitifactNews119,PolitifactUser9581,1
PolitifactNews130,PolitifactUser9582,1
PolitifactNews130,PolitifactUser9583,1
PolitifactNews137,PolitifactUser9584,40
PolitifactNews195,PolitifactUser9585,1
PolitifactNews156,PolitifactUser9586,1
PolitifactNews140,PolitifactUser9587,1
PolitifactNews170,PolitifactUser9588,1
PolitifactNews130,PolitifactUser9589,1
PolitifactNews130,PolitifactUser9590,1
PolitifactNews234,PolitifactUser9591,1
PolitifactNews137,PolitifactUser9592,1
PolitifactNews52,PolitifactUser9593,1
PolitifactNews130,PolitifactUser9594,1
PolitifactNews170,PolitifactUser9595,1
PolitifactNews10,PolitifactUser9596,1
PolitifactNews176,PolitifactUser9597,1
PolitifactNews195,PolitifactUser9597,1
PolitifactNews170,PolitifactUser9598,1
PolitifactNews240,PolitifactUser9599,1
PolitifactNews195,PolitifactUser9600,1
PolitifactNews136,PolitifactUser9601,1
PolitifactNews130,PolitifactUser9602,1
PolitifactNews224,PolitifactUser9603,1
PolitifactNews170,PolitifactUser9604,1
PolitifactNews109,PolitifactUser9605,1
PolitifactNews237,PolitifactUser9606,1
PolitifactNews238,PolitifactUser9606,1
PolitifactNews75,PolitifactUser9607,1
PolitifactNews137,PolitifactUser9608,1
PolitifactNews236,PolitifactUser9609,1
PolitifactNews52,PolitifactUser9610,1
PolitifactNews195,PolitifactUser9611,1
PolitifactNews224,PolitifactUser9611,1
PolitifactNews89,PolitifactUser9612,2
PolitifactNews188,PolitifactUser9613,1
PolitifactNews197,PolitifactUser9614,1
PolitifactNews124,PolitifactUser9615,1
PolitifactNews89,PolitifactUser9616,2
PolitifactNews170,PolitifactUser9617,1
PolitifactNews224,PolitifactUser9618,1
PolitifactNews161,PolitifactUser9619,1
PolitifactNews130,PolitifactUser9620,1
PolitifactNews238,PolitifactUser9621,1
PolitifactNews20,PolitifactUser9622,1
PolitifactNews195,PolitifactUser9623,1
PolitifactNews156,PolitifactUser9624,1
PolitifactNews204,PolitifactUser9625,1
PolitifactNews52,PolitifactUser9626,1
PolitifactNews137,PolitifactUser9627,1
PolitifactNews195,PolitifactUser9628,1
PolitifactNews158,PolitifactUser9629,1
PolitifactNews219,PolitifactUser9630,1
PolitifactNews195,PolitifactUser9630,2
PolitifactNews225,PolitifactUser9630,1
PolitifactNews183,PolitifactUser9631,1
PolitifactNews209,PolitifactUser9631,1
PolitifactNews130,PolitifactUser9632,1
PolitifactNews130,PolitifactUser9633,1
PolitifactNews158,PolitifactUser9634,1
PolitifactNews123,PolitifactUser9634,1
PolitifactNews32,PolitifactUser9635,1
PolitifactNews182,PolitifactUser9636,1
PolitifactNews194,PolitifactUser9636,1
PolitifactNews205,PolitifactUser9637,1
PolitifactNews52,PolitifactUser9638,1
PolitifactNews159,PolitifactUser9639,1
PolitifactNews123,PolitifactUser9639,1
PolitifactNews170,PolitifactUser9640,2
PolitifactNews60,PolitifactUser9641,1
PolitifactNews3,PolitifactUser9641,1
PolitifactNews124,PolitifactUser9642,1
PolitifactNews175,PolitifactUser9643,1
PolitifactNews159,PolitifactUser9644,1
PolitifactNews195,PolitifactUser9645,1
PolitifactNews182,PolitifactUser9646,1
PolitifactNews185,PolitifactUser9646,1
PolitifactNews198,PolitifactUser9646,1
PolitifactNews212,PolitifactUser9646,1
PolitifactNews130,PolitifactUser9647,1
PolitifactNews188,PolitifactUser9648,1
PolitifactNews195,PolitifactUser9649,1
PolitifactNews137,PolitifactUser9650,1
PolitifactNews130,PolitifactUser9651,1
PolitifactNews28,PolitifactUser9652,1
PolitifactNews170,PolitifactUser9653,1
PolitifactNews171,PolitifactUser9653,1
PolitifactNews77,PolitifactUser9654,1
PolitifactNews26,PolitifactUser9654,1
PolitifactNews28,PolitifactUser9654,1
PolitifactNews49,PolitifactUser9654,1
PolitifactNews197,PolitifactUser9654,1
PolitifactNews176,PolitifactUser9654,1
PolitifactNews199,PolitifactUser9654,1
PolitifactNews135,PolitifactUser9654,1
PolitifactNews161,PolitifactUser9655,1
PolitifactNews130,PolitifactUser9656,1
PolitifactNews219,PolitifactUser9657,1
PolitifactNews230,PolitifactUser9657,1
PolitifactNews170,PolitifactUser9657,1
PolitifactNews183,PolitifactUser9657,1
PolitifactNews195,PolitifactUser9657,2
PolitifactNews206,PolitifactUser9657,1
PolitifactNews238,PolitifactUser9657,1
PolitifactNews124,PolitifactUser9657,1
PolitifactNews134,PolitifactUser9657,1
PolitifactNews170,PolitifactUser9658,1
PolitifactNews238,PolitifactUser9659,1
PolitifactNews170,PolitifactUser9660,1
PolitifactNews195,PolitifactUser9661,1
PolitifactNews94,PolitifactUser9662,1
PolitifactNews169,PolitifactUser9663,1
PolitifactNews184,PolitifactUser9664,2
PolitifactNews123,PolitifactUser9664,1
PolitifactNews182,PolitifactUser9665,1
PolitifactNews148,PolitifactUser9666,2
PolitifactNews59,PolitifactUser9667,1
PolitifactNews137,PolitifactUser9668,1
PolitifactNews94,PolitifactUser9669,1
PolitifactNews188,PolitifactUser9670,1
PolitifactNews191,PolitifactUser9671,1
PolitifactNews195,PolitifactUser9672,1
PolitifactNews44,PolitifactUser9673,1
PolitifactNews67,PolitifactUser9674,1
PolitifactNews209,PolitifactUser9675,1
PolitifactNews29,PolitifactUser9676,1
PolitifactNews94,PolitifactUser9676,1
PolitifactNews109,PolitifactUser9676,1
PolitifactNews170,PolitifactUser9677,1
PolitifactNews195,PolitifactUser9678,2
PolitifactNews156,PolitifactUser9679,1
PolitifactNews169,PolitifactUser9680,1
PolitifactNews124,PolitifactUser9681,1
PolitifactNews137,PolitifactUser9682,1
PolitifactNews170,PolitifactUser9683,1
PolitifactNews170,PolitifactUser9684,1
PolitifactNews76,PolitifactUser9685,1
PolitifactNews83,PolitifactUser9686,1
PolitifactNews175,PolitifactUser9687,1
PolitifactNews224,PolitifactUser9688,1
PolitifactNews195,PolitifactUser9689,2
PolitifactNews224,PolitifactUser9689,1
PolitifactNews232,PolitifactUser9689,1
PolitifactNews240,PolitifactUser9689,1
PolitifactNews130,PolitifactUser9690,1
PolitifactNews220,PolitifactUser9691,1
PolitifactNews175,PolitifactUser9692,1
PolitifactNews233,PolitifactUser9693,1
PolitifactNews158,PolitifactUser9694,2
PolitifactNews240,PolitifactUser9695,1
PolitifactNews57,PolitifactUser9696,1
PolitifactNews97,PolitifactUser9696,1
PolitifactNews115,PolitifactUser9696,1
PolitifactNews130,PolitifactUser9697,1
PolitifactNews52,PolitifactUser9698,1
PolitifactNews184,PolitifactUser9698,1
PolitifactNews35,PolitifactUser9699,1
PolitifactNews79,PolitifactUser9699,1
PolitifactNews86,PolitifactUser9699,1
PolitifactNews209,PolitifactUser9700,1
PolitifactNews130,PolitifactUser9701,1
PolitifactNews171,PolitifactUser9702,1
PolitifactNews153,PolitifactUser9703,1
PolitifactNews215,PolitifactUser9704,1
PolitifactNews148,PolitifactUser9705,1
PolitifactNews197,PolitifactUser9706,1
PolitifactNews156,PolitifactUser9706,1
PolitifactNews178,PolitifactUser9706,1
PolitifactNews148,PolitifactUser9707,1
PolitifactNews70,PolitifactUser9708,1
PolitifactNews106,PolitifactUser9708,1
PolitifactNews121,PolitifactUser9708,1
PolitifactNews170,PolitifactUser9709,1
PolitifactNews170,PolitifactUser9710,1
PolitifactNews195,PolitifactUser9711,1
PolitifactNews195,PolitifactUser9712,1
PolitifactNews45,PolitifactUser9713,1
PolitifactNews170,PolitifactUser9714,1
PolitifactNews8,PolitifactUser9715,1
PolitifactNews173,PolitifactUser9716,1
PolitifactNews224,PolitifactUser9717,1
PolitifactNews83,PolitifactUser9718,1
PolitifactNews219,PolitifactUser9719,1
PolitifactNews155,PolitifactUser9719,1
PolitifactNews130,PolitifactUser9720,1
PolitifactNews99,PolitifactUser9721,1
PolitifactNews110,PolitifactUser9721,1
PolitifactNews130,PolitifactUser9722,1
PolitifactNews236,PolitifactUser9723,1
PolitifactNews99,PolitifactUser9724,1
PolitifactNews110,PolitifactUser9724,1
PolitifactNews148,PolitifactUser9725,1
PolitifactNews219,PolitifactUser9726,1
PolitifactNews148,PolitifactUser9726,1
PolitifactNews168,PolitifactUser9726,1
PolitifactNews171,PolitifactUser9726,1
PolitifactNews14,PolitifactUser9727,1
PolitifactNews138,PolitifactUser9728,1
PolitifactNews130,PolitifactUser9729,1
PolitifactNews120,PolitifactUser9730,1
PolitifactNews52,PolitifactUser9731,1
PolitifactNews120,PolitifactUser9731,1
PolitifactNews30,PolitifactUser9732,1
PolitifactNews177,PolitifactUser9733,1
PolitifactNews197,PolitifactUser9734,1
PolitifactNews90,PolitifactUser9735,1
PolitifactNews76,PolitifactUser9736,1
PolitifactNews224,PolitifactUser9737,1
PolitifactNews186,PolitifactUser9738,1
PolitifactNews219,PolitifactUser9738,10
PolitifactNews144,PolitifactUser9738,3
PolitifactNews148,PolitifactUser9738,1
PolitifactNews151,PolitifactUser9738,1
PolitifactNews154,PolitifactUser9738,1
PolitifactNews155,PolitifactUser9738,1
PolitifactNews185,PolitifactUser9738,1
PolitifactNews216,PolitifactUser9738,1
PolitifactNews120,PolitifactUser9739,1
PolitifactNews195,PolitifactUser9740,1
PolitifactNews205,PolitifactUser9741,1
PolitifactNews220,PolitifactUser9741,1
PolitifactNews126,PolitifactUser9741,2
PolitifactNews57,PolitifactUser9742,1
PolitifactNews113,PolitifactUser9743,1
PolitifactNews45,PolitifactUser9744,1
PolitifactNews59,PolitifactUser9744,1
PolitifactNews86,PolitifactUser9744,1
PolitifactNews89,PolitifactUser9744,1
PolitifactNews9,PolitifactUser9744,1
PolitifactNews177,PolitifactUser9745,1
PolitifactNews240,PolitifactUser9746,1
PolitifactNews144,PolitifactUser9747,1
PolitifactNews137,PolitifactUser9747,2
PolitifactNews130,PolitifactUser9748,1
PolitifactNews171,PolitifactUser9749,1
PolitifactNews195,PolitifactUser9750,1
PolitifactNews178,PolitifactUser9751,1
PolitifactNews130,PolitifactUser9752,1
PolitifactNews235,PolitifactUser9753,1
PolitifactNews176,PolitifactUser9754,1
PolitifactNews158,PolitifactUser9755,1
PolitifactNews178,PolitifactUser9756,1
PolitifactNews234,PolitifactUser9757,1
PolitifactNews40,PolitifactUser9758,1
PolitifactNews89,PolitifactUser9758,1
PolitifactNews178,PolitifactUser9759,1
PolitifactNews165,PolitifactUser9760,1
PolitifactNews178,PolitifactUser9761,1
PolitifactNews195,PolitifactUser9762,1
PolitifactNews32,PolitifactUser9763,1
PolitifactNews109,PolitifactUser9764,1
PolitifactNews130,PolitifactUser9765,1
PolitifactNews240,PolitifactUser9766,1
PolitifactNews214,PolitifactUser9767,1
PolitifactNews115,PolitifactUser9768,1
PolitifactNews123,PolitifactUser9769,1
PolitifactNews170,PolitifactUser9770,1
PolitifactNews195,PolitifactUser9771,1
PolitifactNews214,PolitifactUser9772,1
PolitifactNews234,PolitifactUser9772,1
PolitifactNews159,PolitifactUser9773,1
PolitifactNews124,PolitifactUser9774,1
PolitifactNews148,PolitifactUser9775,1
PolitifactNews171,PolitifactUser9775,1
PolitifactNews170,PolitifactUser9776,1
PolitifactNews130,PolitifactUser9777,1
PolitifactNews130,PolitifactUser9778,1
PolitifactNews200,PolitifactUser9779,1
PolitifactNews130,PolitifactUser9780,1
PolitifactNews137,PolitifactUser9781,1
PolitifactNews195,PolitifactUser9782,1
PolitifactNews130,PolitifactUser9783,1
PolitifactNews159,PolitifactUser9784,1
PolitifactNews124,PolitifactUser9785,1
PolitifactNews178,PolitifactUser9786,1
PolitifactNews196,PolitifactUser9787,1
PolitifactNews124,PolitifactUser9788,1
PolitifactNews57,PolitifactUser9789,1
PolitifactNews137,PolitifactUser9790,1
PolitifactNews195,PolitifactUser9791,1
PolitifactNews137,PolitifactUser9791,1
PolitifactNews235,PolitifactUser9792,1
PolitifactNews130,PolitifactUser9793,1
PolitifactNews195,PolitifactUser9794,1
PolitifactNews170,PolitifactUser9795,1
PolitifactNews137,PolitifactUser9796,2
PolitifactNews130,PolitifactUser9797,1
PolitifactNews236,PolitifactUser9798,1
PolitifactNews235,PolitifactUser9799,1
PolitifactNews170,PolitifactUser9800,1
PolitifactNews195,PolitifactUser9801,1
PolitifactNews191,PolitifactUser9802,1
PolitifactNews79,PolitifactUser9803,6
PolitifactNews86,PolitifactUser9803,6
PolitifactNews9,PolitifactUser9803,6
PolitifactNews52,PolitifactUser9804,2
PolitifactNews240,PolitifactUser9805,1
PolitifactNews153,PolitifactUser9806,1
PolitifactNews195,PolitifactUser9806,3
PolitifactNews123,PolitifactUser9806,1
PolitifactNews195,PolitifactUser9807,1
PolitifactNews148,PolitifactUser9808,1
PolitifactNews99,PolitifactUser9809,1
PolitifactNews110,PolitifactUser9809,1
PolitifactNews28,PolitifactUser9809,1
PolitifactNews130,PolitifactUser9810,1
PolitifactNews155,PolitifactUser9811,1
PolitifactNews164,PolitifactUser9812,1
PolitifactNews185,PolitifactUser9813,1
PolitifactNews240,PolitifactUser9813,1
PolitifactNews13,PolitifactUser9814,1
PolitifactNews24,PolitifactUser9814,1
PolitifactNews27,PolitifactUser9814,1
PolitifactNews29,PolitifactUser9814,1
PolitifactNews30,PolitifactUser9814,1
PolitifactNews31,PolitifactUser9814,2
PolitifactNews42,PolitifactUser9814,1
PolitifactNews43,PolitifactUser9814,1
PolitifactNews48,PolitifactUser9814,1
PolitifactNews60,PolitifactUser9814,1
PolitifactNews62,PolitifactUser9814,1
PolitifactNews72,PolitifactUser9814,2
PolitifactNews73,PolitifactUser9814,1
PolitifactNews82,PolitifactUser9814,1
PolitifactNews98,PolitifactUser9814,2
PolitifactNews102,PolitifactUser9814,1
PolitifactNews105,PolitifactUser9814,1
PolitifactNews5,PolitifactUser9814,1
PolitifactNews10,PolitifactUser9814,1
PolitifactNews14,PolitifactUser9814,1
PolitifactNews17,PolitifactUser9814,1
PolitifactNews18,PolitifactUser9814,1
PolitifactNews19,PolitifactUser9814,1
PolitifactNews22,PolitifactUser9814,1
PolitifactNews164,PolitifactUser9815,1
PolitifactNews188,PolitifactUser9816,1
PolitifactNews130,PolitifactUser9817,1
PolitifactNews28,PolitifactUser9818,1
PolitifactNews92,PolitifactUser9818,2
PolitifactNews35,PolitifactUser9819,1
PolitifactNews219,PolitifactUser9820,1
PolitifactNews130,PolitifactUser9821,2
PolitifactNews206,PolitifactUser9822,1
PolitifactNews154,PolitifactUser9823,1
PolitifactNews234,PolitifactUser9824,1
PolitifactNews195,PolitifactUser9825,1
PolitifactNews195,PolitifactUser9826,2
PolitifactNews130,PolitifactUser9827,1
PolitifactNews195,PolitifactUser9828,2
PolitifactNews195,PolitifactUser9829,1
PolitifactNews195,PolitifactUser9830,1
PolitifactNews164,PolitifactUser9831,1
PolitifactNews99,PolitifactUser9832,1
PolitifactNews110,PolitifactUser9832,1
PolitifactNews145,PolitifactUser9833,1
PolitifactNews94,PolitifactUser9834,1
PolitifactNews236,PolitifactUser9834,1
PolitifactNews130,PolitifactUser9834,1
PolitifactNews136,PolitifactUser9834,1
PolitifactNews137,PolitifactUser9834,1
PolitifactNews49,PolitifactUser9835,1
PolitifactNews169,PolitifactUser9836,1
PolitifactNews195,PolitifactUser9837,1
PolitifactNews130,PolitifactUser9838,1
PolitifactNews148,PolitifactUser9839,1
PolitifactNews130,PolitifactUser9840,1
PolitifactNews195,PolitifactUser9841,1
PolitifactNews240,PolitifactUser9842,1
PolitifactNews124,PolitifactUser9843,1
PolitifactNews188,PolitifactUser9844,1
PolitifactNews175,PolitifactUser9845,1
PolitifactNews186,PolitifactUser9846,1
PolitifactNews132,PolitifactUser9846,1
PolitifactNews137,PolitifactUser9847,1
PolitifactNews188,PolitifactUser9848,1
PolitifactNews195,PolitifactUser9849,2
PolitifactNews83,PolitifactUser9850,1
PolitifactNews77,PolitifactUser9851,1
PolitifactNews28,PolitifactUser9851,1
PolitifactNews158,PolitifactUser9852,1
PolitifactNews220,PolitifactUser9853,2
PolitifactNews224,PolitifactUser9853,1
PolitifactNews130,PolitifactUser9854,1
PolitifactNews227,PolitifactUser9855,1
PolitifactNews130,PolitifactUser9856,1
PolitifactNews124,PolitifactUser9857,1
PolitifactNews124,PolitifactUser9858,1
PolitifactNews58,PolitifactUser9859,2
PolitifactNews118,PolitifactUser9859,1
PolitifactNews52,PolitifactUser9860,1
PolitifactNews153,PolitifactUser9860,1
PolitifactNews182,PolitifactUser9861,1
PolitifactNews137,PolitifactUser9862,1
PolitifactNews146,PolitifactUser9863,2
PolitifactNews185,PolitifactUser9864,1
PolitifactNews196,PolitifactUser9865,1
PolitifactNews130,PolitifactUser9866,1
PolitifactNews120,PolitifactUser9867,1
PolitifactNews76,PolitifactUser9868,1
PolitifactNews224,PolitifactUser9869,1
PolitifactNews171,PolitifactUser9870,1
PolitifactNews137,PolitifactUser9870,1
PolitifactNews17,PolitifactUser9871,1
PolitifactNews1,PolitifactUser9872,1
PolitifactNews188,PolitifactUser9873,1
PolitifactNews123,PolitifactUser9873,1
PolitifactNews130,PolitifactUser9874,1
PolitifactNews130,PolitifactUser9875,1
PolitifactNews195,PolitifactUser9876,1
PolitifactNews170,PolitifactUser9877,1
PolitifactNews155,PolitifactUser9878,1
PolitifactNews137,PolitifactUser9879,1
PolitifactNews130,PolitifactUser9880,1
PolitifactNews130,PolitifactUser9881,1
PolitifactNews103,PolitifactUser9882,1
PolitifactNews156,PolitifactUser9883,1
PolitifactNews196,PolitifactUser9884,2
PolitifactNews137,PolitifactUser9884,1
PolitifactNews17,PolitifactUser9885,1
PolitifactNews130,PolitifactUser9886,2
PolitifactNews130,PolitifactUser9887,1
PolitifactNews224,PolitifactUser9888,1
PolitifactNews130,PolitifactUser9889,1
PolitifactNews130,PolitifactUser9890,1
PolitifactNews137,PolitifactUser9891,1
PolitifactNews130,PolitifactUser9892,1
PolitifactNews176,PolitifactUser9893,1
PolitifactNews156,PolitifactUser9894,1
PolitifactNews224,PolitifactUser9895,1
PolitifactNews197,PolitifactUser9896,1
PolitifactNews52,PolitifactUser9897,2
PolitifactNews235,PolitifactUser9898,1
PolitifactNews130,PolitifactUser9899,1
PolitifactNews130,PolitifactUser9900,1
PolitifactNews83,PolitifactUser9901,1
PolitifactNews115,PolitifactUser9902,1
PolitifactNews130,PolitifactUser9903,1
PolitifactNews144,PolitifactUser9904,1
PolitifactNews159,PolitifactUser9904,1
PolitifactNews196,PolitifactUser9904,1
PolitifactNews198,PolitifactUser9904,1
PolitifactNews234,PolitifactUser9904,2
PolitifactNews137,PolitifactUser9905,1
PolitifactNews99,PolitifactUser9906,1
PolitifactNews110,PolitifactUser9906,1
PolitifactNews224,PolitifactUser9907,1
PolitifactNews183,PolitifactUser9908,1
PolitifactNews195,PolitifactUser9909,1
PolitifactNews64,PolitifactUser9910,1
PolitifactNews76,PolitifactUser9911,1
PolitifactNews130,PolitifactUser9912,1
PolitifactNews114,PolitifactUser9913,1
PolitifactNews187,PolitifactUser9914,1
PolitifactNews195,PolitifactUser9915,1
PolitifactNews52,PolitifactUser9916,1
PolitifactNews130,PolitifactUser9917,1
PolitifactNews67,PolitifactUser9918,1
PolitifactNews148,PolitifactUser9919,2
PolitifactNews170,PolitifactUser9919,1
PolitifactNews172,PolitifactUser9919,2
PolitifactNews209,PolitifactUser9920,4
PolitifactNews220,PolitifactUser9920,1
PolitifactNews165,PolitifactUser9921,1
PolitifactNews205,PolitifactUser9922,1
PolitifactNews137,PolitifactUser9922,1
PolitifactNews137,PolitifactUser9923,1
PolitifactNews76,PolitifactUser9924,1
PolitifactNews191,PolitifactUser9925,1
PolitifactNews197,PolitifactUser9926,1
PolitifactNews176,PolitifactUser9926,1
PolitifactNews177,PolitifactUser9926,1
PolitifactNews237,PolitifactUser9926,1
PolitifactNews135,PolitifactUser9926,1
PolitifactNews171,PolitifactUser9927,1
PolitifactNews203,PolitifactUser9928,1
PolitifactNews178,PolitifactUser9929,1
PolitifactNews209,PolitifactUser9930,1
PolitifactNews148,PolitifactUser9931,1
PolitifactNews160,PolitifactUser9931,1
PolitifactNews185,PolitifactUser9931,1
PolitifactNews195,PolitifactUser9931,2
PolitifactNews76,PolitifactUser9932,1
PolitifactNews115,PolitifactUser9932,1
PolitifactNews130,PolitifactUser9933,15
PolitifactNews170,PolitifactUser9934,1
PolitifactNews219,PolitifactUser9935,2
PolitifactNews32,PolitifactUser9936,1
PolitifactNews170,PolitifactUser9937,1
PolitifactNews153,PolitifactUser9938,1
PolitifactNews159,PolitifactUser9938,1
PolitifactNews185,PolitifactUser9938,1
PolitifactNews170,PolitifactUser9939,1
PolitifactNews14,PolitifactUser9940,1
PolitifactNews158,PolitifactUser9941,1
PolitifactNews175,PolitifactUser9942,1
PolitifactNews130,PolitifactUser9943,1
PolitifactNews52,PolitifactUser9944,2
PolitifactNews130,PolitifactUser9945,1
PolitifactNews170,PolitifactUser9946,1
PolitifactNews132,PolitifactUser9947,1
PolitifactNews130,PolitifactUser9948,1
PolitifactNews153,PolitifactUser9949,1
PolitifactNews130,PolitifactUser9950,1
PolitifactNews196,PolitifactUser9951,1
PolitifactNews52,PolitifactUser9952,1
PolitifactNews137,PolitifactUser9952,1
PolitifactNews170,PolitifactUser9953,1
PolitifactNews195,PolitifactUser9954,1
PolitifactNews205,PolitifactUser9955,1
PolitifactNews132,PolitifactUser9955,1
PolitifactNews220,PolitifactUser9956,1
PolitifactNews126,PolitifactUser9956,1
PolitifactNews137,PolitifactUser9957,1
PolitifactNews174,PolitifactUser9958,1
PolitifactNews187,PolitifactUser9958,1
PolitifactNews209,PolitifactUser9958,1
PolitifactNews237,PolitifactUser9958,1
PolitifactNews194,PolitifactUser9959,1
PolitifactNews137,PolitifactUser9959,1
PolitifactNews130,PolitifactUser9960,1
PolitifactNews52,PolitifactUser9961,1
PolitifactNews195,PolitifactUser9962,1
PolitifactNews130,PolitifactUser9963,1
PolitifactNews78,PolitifactUser9964,1
PolitifactNews170,PolitifactUser9965,1
PolitifactNews170,PolitifactUser9966,1
PolitifactNews195,PolitifactUser9967,1
PolitifactNews198,PolitifactUser9967,1
PolitifactNews188,PolitifactUser9968,1
PolitifactNews188,PolitifactUser9969,1
PolitifactNews32,PolitifactUser9970,1
PolitifactNews171,PolitifactUser9971,1
PolitifactNews67,PolitifactUser9972,1
PolitifactNews205,PolitifactUser9973,1
PolitifactNews140,PolitifactUser9973,1
PolitifactNews169,PolitifactUser9974,1
PolitifactNews156,PolitifactUser9975,1
PolitifactNews130,PolitifactUser9976,1
PolitifactNews195,PolitifactUser9977,1
PolitifactNews178,PolitifactUser9978,1
PolitifactNews195,PolitifactUser9978,2
PolitifactNews240,PolitifactUser9978,1
PolitifactNews137,PolitifactUser9979,1
PolitifactNews188,PolitifactUser9980,1
PolitifactNews145,PolitifactUser9980,1
PolitifactNews191,PolitifactUser9981,1
PolitifactNews224,PolitifactUser9982,1
PolitifactNews89,PolitifactUser9983,1
PolitifactNews45,PolitifactUser9984,1
PolitifactNews191,PolitifactUser9985,1
PolitifactNews220,PolitifactUser9986,1
PolitifactNews52,PolitifactUser9987,1
PolitifactNews199,PolitifactUser9987,1
PolitifactNews130,PolitifactUser9988,2
PolitifactNews130,PolitifactUser9989,1
PolitifactNews156,PolitifactUser9990,1
PolitifactNews130,PolitifactUser9991,21
PolitifactNews178,PolitifactUser9992,1
PolitifactNews83,PolitifactUser9993,2
PolitifactNews109,PolitifactUser9993,2
PolitifactNews45,PolitifactUser9994,1
PolitifactNews130,PolitifactUser9995,1
PolitifactNews194,PolitifactUser9996,1
PolitifactNews194,PolitifactUser9997,1
PolitifactNews170,PolitifactUser9998,1
PolitifactNews130,PolitifactUser9999,1
PolitifactNews130,PolitifactUser10000,1
PolitifactNews76,PolitifactUser10001,2
PolitifactNews52,PolitifactUser10002,2
PolitifactNews178,PolitifactUser10003,1
PolitifactNews195,PolitifactUser10003,1
PolitifactNews175,PolitifactUser10004,1
PolitifactNews163,PolitifactUser10005,1
PolitifactNews172,PolitifactUser10005,1
PolitifactNews195,PolitifactUser10005,1
PolitifactNews137,PolitifactUser10006,1
PolitifactNews64,PolitifactUser10007,1
PolitifactNews195,PolitifactUser10008,3
PolitifactNews224,PolitifactUser10008,1
PolitifactNews2,PolitifactUser10009,1
PolitifactNews39,PolitifactUser10009,1
PolitifactNews137,PolitifactUser10009,1
PolitifactNews67,PolitifactUser10010,1
PolitifactNews166,PolitifactUser10011,1
PolitifactNews195,PolitifactUser10011,1
PolitifactNews52,PolitifactUser10012,1
PolitifactNews220,PolitifactUser10013,1
PolitifactNews236,PolitifactUser10014,1
PolitifactNews164,PolitifactUser10015,1
PolitifactNews175,PolitifactUser10016,1
PolitifactNews130,PolitifactUser10017,1
PolitifactNews178,PolitifactUser10018,1
PolitifactNews44,PolitifactUser10019,1
PolitifactNews195,PolitifactUser10020,1
PolitifactNews198,PolitifactUser10021,1
PolitifactNews195,PolitifactUser10022,1
PolitifactNews196,PolitifactUser10023,1
PolitifactNews195,PolitifactUser10024,1
PolitifactNews130,PolitifactUser10025,1
PolitifactNews153,PolitifactUser10026,1
PolitifactNews155,PolitifactUser10026,1
PolitifactNews137,PolitifactUser10027,1
PolitifactNews195,PolitifactUser10028,1
PolitifactNews52,PolitifactUser10029,1
PolitifactNews52,PolitifactUser10030,1
PolitifactNews130,PolitifactUser10031,1
PolitifactNews52,PolitifactUser10032,1
PolitifactNews145,PolitifactUser10033,1
PolitifactNews178,PolitifactUser10034,1
PolitifactNews130,PolitifactUser10035,1
PolitifactNews210,PolitifactUser10036,1
PolitifactNews195,PolitifactUser10037,1
PolitifactNews178,PolitifactUser10038,1
PolitifactNews234,PolitifactUser10038,1
PolitifactNews195,PolitifactUser10039,1
PolitifactNews170,PolitifactUser10040,1
PolitifactNews130,PolitifactUser10041,1
PolitifactNews195,PolitifactUser10042,1
PolitifactNews51,PolitifactUser10043,1
PolitifactNews64,PolitifactUser10043,1
PolitifactNews68,PolitifactUser10043,1
PolitifactNews76,PolitifactUser10043,1
PolitifactNews85,PolitifactUser10043,1
PolitifactNews86,PolitifactUser10043,1
PolitifactNews89,PolitifactUser10043,1
PolitifactNews97,PolitifactUser10043,1
PolitifactNews115,PolitifactUser10043,1
PolitifactNews119,PolitifactUser10043,1
PolitifactNews3,PolitifactUser10043,1
PolitifactNews11,PolitifactUser10043,1
PolitifactNews124,PolitifactUser10044,1
PolitifactNews67,PolitifactUser10045,1
PolitifactNews205,PolitifactUser10046,1
PolitifactNews130,PolitifactUser10047,1
PolitifactNews205,PolitifactUser10048,1
PolitifactNews148,PolitifactUser10049,1
