s,socialMediaURL,relatedAtom,inferredCredibility
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12112,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7004,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13443,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7005,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14775,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7006,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12111,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7007,0.486
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13442,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7008,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14776,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7009,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12114,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7010,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14773,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7011,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13445,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7012,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14774,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7013,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12113,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7014,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13444,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7015,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12116,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7016,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13447,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7017,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14779,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7018,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12115,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7019,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13446,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7020,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12118,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7021,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13449,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7022,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14777,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7023,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12117,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7024,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13448,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7025,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14778,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7026,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12109,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7027,0.012
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12108,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7028,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13439,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7029,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14782,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7030,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13450,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7031,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14783,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7032,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13452,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7033,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14780,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7034,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12121,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7035,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14781,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7036,0.321
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12120,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7037,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13451,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7038,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13454,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7039,0.997
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12123,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7040,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14786,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7041,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13453,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7042,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12122,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7043,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12125,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7044,0.026
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14784,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7045,0.895
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13456,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7046,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12124,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7047,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13455,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7048,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14785,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7049,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12127,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7050,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13458,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7051,0.026
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13457,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7052,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12126,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7053,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12129,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7054,0.901
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14788,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7055,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13459,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7056,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12128,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7057,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14789,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7058,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12119,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7059,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14750,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7060,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13421,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7061,0.038
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14753,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7062,0.795
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14754,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7063,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13420,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7064,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13423,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7065,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14751,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7066,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14752,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7067,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13422,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7068,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14757,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7069,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13425,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7070,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14758,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7071,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13424,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7072,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14755,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7073,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13427,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7074,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13426,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7075,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14756,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7076,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13418,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7077,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13417,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7078,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14748,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7079,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13419,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7080,0.949
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14749,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7081,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14760,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7082,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14761,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7083,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13430,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7084,0.153
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14764,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7085,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12101,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7086,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13432,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7087,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13431,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7088,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14765,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7089,0.994
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12100,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7090,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12103,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7091,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13434,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7092,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14762,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7093,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12102,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7094,0.622
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13433,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7095,0.135
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14763,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7096,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12105,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7097,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13436,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7098,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14768,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7099,0.486
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12104,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7100,0.854
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13435,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7101,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14769,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7102,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13438,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7103,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14766,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7104,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12107,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7105,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12106,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7106,0.041
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13437,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7107,0.795
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14767,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7108,0.854
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13429,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7109,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13428,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7110,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14759,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7111,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12192,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7112,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12191,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7113,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12194,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7114,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12193,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7115,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12196,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7116,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12195,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7117,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12198,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7118,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12197,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7119,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12199,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7120,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12190,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7121,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12170,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7122,0.071
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12172,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7123,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12171,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7124,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12174,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7125,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12173,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7126,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12176,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7127,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12175,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7128,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12178,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7129,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12177,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7130,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4709,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7131,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12179,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7132,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4708,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7133,0.265
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4707,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7134,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4706,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7135,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4705,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7136,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4704,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7137,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4703,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7138,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4702,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7139,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4701,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7140,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4700,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7141,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12181,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7142,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12180,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7143,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12183,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7144,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12182,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7145,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12185,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7146,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12184,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7147,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12187,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7148,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12186,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7149,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12189,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7150,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12188,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7151,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4719,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7152,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4718,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7153,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4717,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7154,0.925
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4716,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7155,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4715,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7156,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4714,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7157,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4713,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7158,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4712,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7159,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4711,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7160,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4710,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7161,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4729,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7162,0.063
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4728,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7163,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4727,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7164,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4726,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7165,0.078
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4725,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7166,0.854
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4724,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7167,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4723,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7168,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4722,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7169,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4721,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7170,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4720,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7171,0.014
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3409,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7172,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3408,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7173,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4739,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7174,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3407,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7175,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4738,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7176,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3406,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7177,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4737,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7178,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4736,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7179,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3405,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7180,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3404,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7181,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4735,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7182,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4734,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7183,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3403,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7184,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3402,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7185,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4733,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7186,0.996
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3401,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7187,0.063
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4732,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7188,0.556
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4731,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7189,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3400,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7190,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4730,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7191,0.996
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3419,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7192,0.043
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3418,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7193,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4749,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7194,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser3417,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7195,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4748,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7196,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser4747,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA7197,0.0
