rva,lastValue,convergenceNumber
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9262,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9263,0.037,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9264,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9265,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9266,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9267,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9268,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9269,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9270,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9271,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9272,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9273,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9274,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9275,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9276,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9277,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9278,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9279,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9280,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9281,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9282,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9283,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9284,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9285,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9286,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9287,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9288,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9289,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9290,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9291,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9292,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9293,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9294,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9295,0.4,15
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9296,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9297,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9298,1.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9299,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9300,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9301,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9302,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9303,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9304,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9305,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9306,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9307,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9308,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9309,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9310,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9311,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9312,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9313,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9314,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9315,0.966,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9316,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9317,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9318,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9319,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9320,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9321,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9322,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9323,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9324,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9325,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9326,0.486,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9327,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9328,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9329,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9330,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9331,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9332,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9333,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9334,0.019,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9335,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9336,0.053,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9337,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9338,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9339,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9340,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9341,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9342,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9343,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9344,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9345,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9346,0.038,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9347,0.057,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9348,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9349,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9350,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9351,0.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9352,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9353,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9354,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9355,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9356,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9357,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9358,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9359,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9360,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9361,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9362,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9363,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9364,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9365,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9366,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9367,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9368,0.031,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9369,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9370,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9371,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9372,0.24,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9373,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9374,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9375,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9376,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9377,0.398,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9378,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9379,0.17,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9380,0.995,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9381,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9382,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9383,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9384,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9385,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9386,1.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9387,0.009,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9388,0.948,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9389,0.996,23
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9390,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9391,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9392,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9393,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9394,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9395,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9396,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9397,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9398,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9399,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9400,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9401,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9402,0.994,24
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9403,1.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9404,0.953,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9405,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9406,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9407,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9408,0.225,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9409,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9410,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9411,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9412,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9413,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9414,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9415,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9416,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9417,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9418,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9419,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9420,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9421,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9422,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9423,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9424,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9425,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9426,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9427,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9428,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9429,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9430,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9431,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9432,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9433,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9434,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9435,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9436,0.949,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9437,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9438,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9439,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9440,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9441,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9442,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9443,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9444,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9445,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9446,0.014,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9447,0.486,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9448,0.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9449,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9450,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9451,0.486,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9452,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9453,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9454,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9455,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9456,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9457,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9458,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9459,0.045,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9460,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9461,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9462,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9463,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9464,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9465,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9466,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9467,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9468,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9469,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9470,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9471,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9472,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9473,0.991,19
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9474,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9475,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9476,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9477,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9478,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9479,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9480,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9481,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9482,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9483,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9484,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9485,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9486,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9487,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9488,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9489,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9490,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9491,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9492,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9493,0.997,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9494,0.99,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9495,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9496,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9497,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9498,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9499,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9500,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9501,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9502,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9503,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9504,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9505,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9506,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9507,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9508,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9509,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9510,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9511,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9512,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9513,0.997,20
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9514,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9515,0.953,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9516,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9517,0.253,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9518,0.486,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9519,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9520,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9521,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9522,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9523,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9524,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9525,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9526,0.975,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9527,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9528,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9529,0.925,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9530,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9531,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9532,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9533,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9534,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9535,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9536,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9537,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9538,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9539,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9540,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9541,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9542,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9543,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9544,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9545,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9546,0.017,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9547,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9548,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9549,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9550,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9551,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9552,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9553,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9554,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9555,0.742,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9556,0.985,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9557,0.016,30
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9558,0.938,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9559,0.824,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9560,0.848,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9561,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9562,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9563,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9564,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9565,0.119,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9566,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9567,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9568,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9569,0.297,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9570,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9571,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9572,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9573,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9574,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9575,0.135,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9576,0.072,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9577,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9578,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9579,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9580,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9581,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9582,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9583,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9584,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9585,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9586,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9587,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9588,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9589,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9590,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9591,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9592,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA9593,1.0,9
