name,rva,groundRuleCount
USERCREDLAT(2719),https://nobias-project.eu/RandomVariableAtom/RVA3762,1
USERCREDLAT(272),https://nobias-project.eu/RandomVariableAtom/RVA9893,1
USERCREDLAT(2721),https://nobias-project.eu/RandomVariableAtom/RVA3778,1
USERCREDLAT(2722),https://nobias-project.eu/RandomVariableAtom/RVA3779,1
USERCREDLAT(2723),https://nobias-project.eu/RandomVariableAtom/RVA3776,1
USERCREDLAT(2724),https://nobias-project.eu/RandomVariableAtom/RVA3777,1
USERCREDLAT(2727),https://nobias-project.eu/RandomVariableAtom/RVA3772,1
USERCREDLAT(2729),https://nobias-project.eu/RandomVariableAtom/RVA3771,1
USERCREDLAT(2730),https://nobias-project.eu/RandomVariableAtom/RVA3798,1
USERCREDLAT(2732),https://nobias-project.eu/RandomVariableAtom/RVA3795,1
USERCREDLAT(2734),https://nobias-project.eu/RandomVariableAtom/RVA3791,1
USERCREDLAT(2735),https://nobias-project.eu/RandomVariableAtom/RVA3793,1
USERCREDLAT(2736),https://nobias-project.eu/RandomVariableAtom/RVA3787,1
USERCREDLAT(2738),https://nobias-project.eu/RandomVariableAtom/RVA3782,1
USERCREDLAT(2739),https://nobias-project.eu/RandomVariableAtom/RVA3784,1
USERCREDLAT(274),https://nobias-project.eu/RandomVariableAtom/RVA9891,1
USERCREDLAT(2740),https://nobias-project.eu/RandomVariableAtom/RVA3820,1
USERCREDLAT(2741),https://nobias-project.eu/RandomVariableAtom/RVA3817,1
USERCREDLAT(2742),https://nobias-project.eu/RandomVariableAtom/RVA3818,1
USERCREDLAT(2743),https://nobias-project.eu/RandomVariableAtom/RVA3812,1
USERCREDLAT(2744),https://nobias-project.eu/RandomVariableAtom/RVA3815,1
USERCREDLAT(2746),https://nobias-project.eu/RandomVariableAtom/RVA3810,1
USERCREDLAT(2747),https://nobias-project.eu/RandomVariableAtom/RVA3805,1
USERCREDLAT(2748),https://nobias-project.eu/RandomVariableAtom/RVA3807,1
USERCREDLAT(2749),https://nobias-project.eu/RandomVariableAtom/RVA3802,1
USERCREDLAT(275),https://nobias-project.eu/RandomVariableAtom/RVA9903,1
USERCREDLAT(2750),https://nobias-project.eu/RandomVariableAtom/RVA3838,1
USERCREDLAT(2751),https://nobias-project.eu/RandomVariableAtom/RVA3839,1
USERCREDLAT(2752),https://nobias-project.eu/RandomVariableAtom/RVA3835,1
USERCREDLAT(2753),https://nobias-project.eu/RandomVariableAtom/RVA3837,1
USERCREDLAT(2756),https://nobias-project.eu/RandomVariableAtom/RVA3826,1
USERCREDLAT(2758),https://nobias-project.eu/RandomVariableAtom/RVA3823,1
USERCREDLAT(2759),https://nobias-project.eu/RandomVariableAtom/RVA3825,1
USERCREDLAT(2760),https://nobias-project.eu/RandomVariableAtom/RVA3860,1
USERCREDLAT(2761),https://nobias-project.eu/RandomVariableAtom/RVA3857,1
USERCREDLAT(2762),https://nobias-project.eu/RandomVariableAtom/RVA3859,1
USERCREDLAT(2764),https://nobias-project.eu/RandomVariableAtom/RVA3855,1
USERCREDLAT(2766),https://nobias-project.eu/RandomVariableAtom/RVA3851,1
USERCREDLAT(2767),https://nobias-project.eu/RandomVariableAtom/RVA3845,1
USERCREDLAT(2768),https://nobias-project.eu/RandomVariableAtom/RVA3847,1
USERCREDLAT(2769),https://nobias-project.eu/RandomVariableAtom/RVA3842,1
USERCREDLAT(277),https://nobias-project.eu/RandomVariableAtom/RVA9899,1
USERCREDLAT(2770),https://nobias-project.eu/RandomVariableAtom/RVA3878,1
USERCREDLAT(2772),https://nobias-project.eu/RandomVariableAtom/RVA3874,1
USERCREDLAT(2773),https://nobias-project.eu/RandomVariableAtom/RVA3877,1
USERCREDLAT(2774),https://nobias-project.eu/RandomVariableAtom/RVA3871,1
USERCREDLAT(2775),https://nobias-project.eu/RandomVariableAtom/RVA3873,1
USERCREDLAT(2776),https://nobias-project.eu/RandomVariableAtom/RVA3867,1
USERCREDLAT(2777),https://nobias-project.eu/RandomVariableAtom/RVA3868,1
USERCREDLAT(2779),https://nobias-project.eu/RandomVariableAtom/RVA3864,1
USERCREDLAT(278),https://nobias-project.eu/RandomVariableAtom/RVA9897,1
USERCREDLAT(2780),https://nobias-project.eu/RandomVariableAtom/RVA3910,1
USERCREDLAT(2782),https://nobias-project.eu/RandomVariableAtom/RVA3909,1
USERCREDLAT(2783),https://nobias-project.eu/RandomVariableAtom/RVA3901,1
USERCREDLAT(2785),https://nobias-project.eu/RandomVariableAtom/RVA3894,1
USERCREDLAT(2786),https://nobias-project.eu/RandomVariableAtom/RVA3899,1
USERCREDLAT(2787),https://nobias-project.eu/RandomVariableAtom/RVA3890,1
USERCREDLAT(2788),https://nobias-project.eu/RandomVariableAtom/RVA3891,1
USERCREDLAT(2789),https://nobias-project.eu/RandomVariableAtom/RVA3885,1
USERCREDLAT(279),https://nobias-project.eu/RandomVariableAtom/RVA9896,1
USERCREDLAT(2790),https://nobias-project.eu/RandomVariableAtom/RVA3939,1
USERCREDLAT(2791),https://nobias-project.eu/RandomVariableAtom/RVA3941,1
USERCREDLAT(2793),https://nobias-project.eu/RandomVariableAtom/RVA3937,1
USERCREDLAT(2795),https://nobias-project.eu/RandomVariableAtom/RVA3934,1
USERCREDLAT(2796),https://nobias-project.eu/RandomVariableAtom/RVA3924,1
USERCREDLAT(2797),https://nobias-project.eu/RandomVariableAtom/RVA3928,1
USERCREDLAT(2798),https://nobias-project.eu/RandomVariableAtom/RVA3920,1
USERCREDLAT(28),https://nobias-project.eu/RandomVariableAtom/RVA21,1
USERCREDLAT(280),https://nobias-project.eu/RandomVariableAtom/RVA9938,1
USERCREDLAT(2801),https://nobias-project.eu/RandomVariableAtom/RVA3218,1
USERCREDLAT(2803),https://nobias-project.eu/RandomVariableAtom/RVA3216,1
USERCREDLAT(2805),https://nobias-project.eu/RandomVariableAtom/RVA3213,1
USERCREDLAT(2807),https://nobias-project.eu/RandomVariableAtom/RVA3210,1
USERCREDLAT(2809),https://nobias-project.eu/RandomVariableAtom/RVA3205,1
USERCREDLAT(281),https://nobias-project.eu/RandomVariableAtom/RVA9937,1
USERCREDLAT(2811),https://nobias-project.eu/RandomVariableAtom/RVA3236,1
USERCREDLAT(2812),https://nobias-project.eu/RandomVariableAtom/RVA3237,1
USERCREDLAT(2813),https://nobias-project.eu/RandomVariableAtom/RVA3234,1
USERCREDLAT(2814),https://nobias-project.eu/RandomVariableAtom/RVA3235,1
USERCREDLAT(2815),https://nobias-project.eu/RandomVariableAtom/RVA3231,1
USERCREDLAT(2817),https://nobias-project.eu/RandomVariableAtom/RVA3228,1
USERCREDLAT(2818),https://nobias-project.eu/RandomVariableAtom/RVA3230,1
USERCREDLAT(2819),https://nobias-project.eu/RandomVariableAtom/RVA3225,1
USERCREDLAT(282),https://nobias-project.eu/RandomVariableAtom/RVA9936,1
USERCREDLAT(2821),https://nobias-project.eu/RandomVariableAtom/RVA3248,1
USERCREDLAT(2822),https://nobias-project.eu/RandomVariableAtom/RVA3245,1
USERCREDLAT(2824),https://nobias-project.eu/RandomVariableAtom/RVA3243,1
USERCREDLAT(2825),https://nobias-project.eu/RandomVariableAtom/RVA3244,1
USERCREDLAT(2828),https://nobias-project.eu/RandomVariableAtom/RVA3239,1
USERCREDLAT(2829),https://nobias-project.eu/RandomVariableAtom/RVA3240,1
USERCREDLAT(2830),https://nobias-project.eu/RandomVariableAtom/RVA3267,1
USERCREDLAT(2831),https://nobias-project.eu/RandomVariableAtom/RVA3264,1
USERCREDLAT(2832),https://nobias-project.eu/RandomVariableAtom/RVA3266,1
USERCREDLAT(2833),https://nobias-project.eu/RandomVariableAtom/RVA3260,1
USERCREDLAT(2835),https://nobias-project.eu/RandomVariableAtom/RVA3257,1
USERCREDLAT(2836),https://nobias-project.eu/RandomVariableAtom/RVA3258,1
USERCREDLAT(2837),https://nobias-project.eu/RandomVariableAtom/RVA3253,1
USERCREDLAT(2839),https://nobias-project.eu/RandomVariableAtom/RVA3249,1
USERCREDLAT(2840),https://nobias-project.eu/RandomVariableAtom/RVA3284,1
USERCREDLAT(2841),https://nobias-project.eu/RandomVariableAtom/RVA3285,1
USERCREDLAT(2842),https://nobias-project.eu/RandomVariableAtom/RVA3281,1
USERCREDLAT(2844),https://nobias-project.eu/RandomVariableAtom/RVA3277,1
USERCREDLAT(2845),https://nobias-project.eu/RandomVariableAtom/RVA3279,1
USERCREDLAT(2847),https://nobias-project.eu/RandomVariableAtom/RVA3275,1
USERCREDLAT(2848),https://nobias-project.eu/RandomVariableAtom/RVA3270,1
USERCREDLAT(2849),https://nobias-project.eu/RandomVariableAtom/RVA3272,1
USERCREDLAT(285),https://nobias-project.eu/RandomVariableAtom/RVA9933,1
USERCREDLAT(2850),https://nobias-project.eu/RandomVariableAtom/RVA3305,1
USERCREDLAT(2852),https://nobias-project.eu/RandomVariableAtom/RVA3303,1
USERCREDLAT(2853),https://nobias-project.eu/RandomVariableAtom/RVA3298,1
USERCREDLAT(2854),https://nobias-project.eu/RandomVariableAtom/RVA3300,1
USERCREDLAT(2857),https://nobias-project.eu/RandomVariableAtom/RVA3291,1
USERCREDLAT(2858),https://nobias-project.eu/RandomVariableAtom/RVA3293,1
USERCREDLAT(2859),https://nobias-project.eu/RandomVariableAtom/RVA3288,1
USERCREDLAT(286),https://nobias-project.eu/RandomVariableAtom/RVA9944,1
USERCREDLAT(2861),https://nobias-project.eu/RandomVariableAtom/RVA3325,1
USERCREDLAT(2862),https://nobias-project.eu/RandomVariableAtom/RVA3319,1
USERCREDLAT(2864),https://nobias-project.eu/RandomVariableAtom/RVA3316,1
USERCREDLAT(2866),https://nobias-project.eu/RandomVariableAtom/RVA3312,1
USERCREDLAT(2867),https://nobias-project.eu/RandomVariableAtom/RVA3314,1
USERCREDLAT(2868),https://nobias-project.eu/RandomVariableAtom/RVA3308,1
USERCREDLAT(2869),https://nobias-project.eu/RandomVariableAtom/RVA3310,1
USERCREDLAT(287),https://nobias-project.eu/RandomVariableAtom/RVA9942,1
USERCREDLAT(2870),https://nobias-project.eu/RandomVariableAtom/RVA3345,1
USERCREDLAT(2871),https://nobias-project.eu/RandomVariableAtom/RVA3342,1
USERCREDLAT(2872),https://nobias-project.eu/RandomVariableAtom/RVA3344,1
USERCREDLAT(2875),https://nobias-project.eu/RandomVariableAtom/RVA3334,1
USERCREDLAT(2876),https://nobias-project.eu/RandomVariableAtom/RVA3336,1
USERCREDLAT(2877),https://nobias-project.eu/RandomVariableAtom/RVA3330,1
USERCREDLAT(2878),https://nobias-project.eu/RandomVariableAtom/RVA3331,1
USERCREDLAT(288),https://nobias-project.eu/RandomVariableAtom/RVA9940,1
USERCREDLAT(2880),https://nobias-project.eu/RandomVariableAtom/RVA3361,1
USERCREDLAT(2881),https://nobias-project.eu/RandomVariableAtom/RVA3363,1
USERCREDLAT(2883),https://nobias-project.eu/RandomVariableAtom/RVA3360,1
USERCREDLAT(2884),https://nobias-project.eu/RandomVariableAtom/RVA3355,1
USERCREDLAT(2885),https://nobias-project.eu/RandomVariableAtom/RVA3356,1
USERCREDLAT(2886),https://nobias-project.eu/RandomVariableAtom/RVA3352,1
USERCREDLAT(2888),https://nobias-project.eu/RandomVariableAtom/RVA3348,1
USERCREDLAT(2889),https://nobias-project.eu/RandomVariableAtom/RVA3350,1
USERCREDLAT(289),https://nobias-project.eu/RandomVariableAtom/RVA9939,1
USERCREDLAT(2890),https://nobias-project.eu/RandomVariableAtom/RVA3383,1
USERCREDLAT(2892),https://nobias-project.eu/RandomVariableAtom/RVA3382,1
USERCREDLAT(2893),https://nobias-project.eu/RandomVariableAtom/RVA3376,1
USERCREDLAT(2895),https://nobias-project.eu/RandomVariableAtom/RVA3371,1
USERCREDLAT(2896),https://nobias-project.eu/RandomVariableAtom/RVA3374,1
USERCREDLAT(2897),https://nobias-project.eu/RandomVariableAtom/RVA3367,1
USERCREDLAT(2899),https://nobias-project.eu/RandomVariableAtom/RVA3365,1
USERCREDLAT(290),https://nobias-project.eu/RandomVariableAtom/RVA9965,1
USERCREDLAT(2900),https://nobias-project.eu/RandomVariableAtom/RVA2701,1
USERCREDLAT(2901),https://nobias-project.eu/RandomVariableAtom/RVA2699,1
USERCREDLAT(2903),https://nobias-project.eu/RandomVariableAtom/RVA2697,1
USERCREDLAT(2904),https://nobias-project.eu/RandomVariableAtom/RVA2698,1
USERCREDLAT(2905),https://nobias-project.eu/RandomVariableAtom/RVA2695,1
USERCREDLAT(2908),https://nobias-project.eu/RandomVariableAtom/RVA2694,1
USERCREDLAT(291),https://nobias-project.eu/RandomVariableAtom/RVA9964,1
USERCREDLAT(2911),https://nobias-project.eu/RandomVariableAtom/RVA2711,1
USERCREDLAT(2916),https://nobias-project.eu/RandomVariableAtom/RVA2704,1
USERCREDLAT(2917),https://nobias-project.eu/RandomVariableAtom/RVA2705,1
USERCREDLAT(2919),https://nobias-project.eu/RandomVariableAtom/RVA2703,1
USERCREDLAT(2920),https://nobias-project.eu/RandomVariableAtom/RVA2731,1
USERCREDLAT(2921),https://nobias-project.eu/RandomVariableAtom/RVA2729,1
USERCREDLAT(2922),https://nobias-project.eu/RandomVariableAtom/RVA2730,1
USERCREDLAT(2924),https://nobias-project.eu/RandomVariableAtom/RVA2728,1
USERCREDLAT(2925),https://nobias-project.eu/RandomVariableAtom/RVA2724,1
USERCREDLAT(2926),https://nobias-project.eu/RandomVariableAtom/RVA2726,1
USERCREDLAT(2927),https://nobias-project.eu/RandomVariableAtom/RVA2721,1
USERCREDLAT(2929),https://nobias-project.eu/RandomVariableAtom/RVA2717,1
USERCREDLAT(293),https://nobias-project.eu/RandomVariableAtom/RVA9962,1
USERCREDLAT(2933),https://nobias-project.eu/RandomVariableAtom/RVA2747,1
USERCREDLAT(2934),https://nobias-project.eu/RandomVariableAtom/RVA2741,1
USERCREDLAT(2935),https://nobias-project.eu/RandomVariableAtom/RVA2743,1
USERCREDLAT(2937),https://nobias-project.eu/RandomVariableAtom/RVA2739,1
USERCREDLAT(2940),https://nobias-project.eu/RandomVariableAtom/RVA2770,1
USERCREDLAT(2941),https://nobias-project.eu/RandomVariableAtom/RVA2766,1
USERCREDLAT(2942),https://nobias-project.eu/RandomVariableAtom/RVA2769,1
USERCREDLAT(2943),https://nobias-project.eu/RandomVariableAtom/RVA2763,1
USERCREDLAT(2944),https://nobias-project.eu/RandomVariableAtom/RVA2765,1
USERCREDLAT(2947),https://nobias-project.eu/RandomVariableAtom/RVA2755,1
USERCREDLAT(2949),https://nobias-project.eu/RandomVariableAtom/RVA2752,1
USERCREDLAT(295),https://nobias-project.eu/RandomVariableAtom/RVA9960,1
USERCREDLAT(2951),https://nobias-project.eu/RandomVariableAtom/RVA2790,1
USERCREDLAT(2957),https://nobias-project.eu/RandomVariableAtom/RVA2779,1
USERCREDLAT(2958),https://nobias-project.eu/RandomVariableAtom/RVA2772,1
USERCREDLAT(296),https://nobias-project.eu/RandomVariableAtom/RVA9959,1
USERCREDLAT(2960),https://nobias-project.eu/RandomVariableAtom/RVA2810,1
USERCREDLAT(2961),https://nobias-project.eu/RandomVariableAtom/RVA2807,1
USERCREDLAT(2962),https://nobias-project.eu/RandomVariableAtom/RVA2809,1
USERCREDLAT(2963),https://nobias-project.eu/RandomVariableAtom/RVA2803,1
USERCREDLAT(2964),https://nobias-project.eu/RandomVariableAtom/RVA2805,1
USERCREDLAT(2965),https://nobias-project.eu/RandomVariableAtom/RVA2799,1
USERCREDLAT(2966),https://nobias-project.eu/RandomVariableAtom/RVA2801,1
USERCREDLAT(2967),https://nobias-project.eu/RandomVariableAtom/RVA2795,1
USERCREDLAT(2969),https://nobias-project.eu/RandomVariableAtom/RVA2792,1
USERCREDLAT(297),https://nobias-project.eu/RandomVariableAtom/RVA9971,1
USERCREDLAT(2972),https://nobias-project.eu/RandomVariableAtom/RVA2825,1
USERCREDLAT(2973),https://nobias-project.eu/RandomVariableAtom/RVA2827,1
USERCREDLAT(2974),https://nobias-project.eu/RandomVariableAtom/RVA2820,1
USERCREDLAT(2975),https://nobias-project.eu/RandomVariableAtom/RVA2823,1
USERCREDLAT(2976),https://nobias-project.eu/RandomVariableAtom/RVA2816,1
USERCREDLAT(2979),https://nobias-project.eu/RandomVariableAtom/RVA2815,1
USERCREDLAT(298),https://nobias-project.eu/RandomVariableAtom/RVA9969,1
USERCREDLAT(2980),https://nobias-project.eu/RandomVariableAtom/RVA2850,1
USERCREDLAT(2982),https://nobias-project.eu/RandomVariableAtom/RVA2848,1
USERCREDLAT(2984),https://nobias-project.eu/RandomVariableAtom/RVA2845,1
USERCREDLAT(2985),https://nobias-project.eu/RandomVariableAtom/RVA2839,1
USERCREDLAT(2986),https://nobias-project.eu/RandomVariableAtom/RVA2841,1
USERCREDLAT(2987),https://nobias-project.eu/RandomVariableAtom/RVA2835,1
USERCREDLAT(299),https://nobias-project.eu/RandomVariableAtom/RVA9968,1
USERCREDLAT(2991),https://nobias-project.eu/RandomVariableAtom/RVA2868,1
USERCREDLAT(2992),https://nobias-project.eu/RandomVariableAtom/RVA2864,1
USERCREDLAT(2993),https://nobias-project.eu/RandomVariableAtom/RVA2866,1
USERCREDLAT(2994),https://nobias-project.eu/RandomVariableAtom/RVA2860,1
USERCREDLAT(2995),https://nobias-project.eu/RandomVariableAtom/RVA2863,1
USERCREDLAT(2996),https://nobias-project.eu/RandomVariableAtom/RVA2857,1
USERCREDLAT(2997),https://nobias-project.eu/RandomVariableAtom/RVA2859,1
USERCREDLAT(2998),https://nobias-project.eu/RandomVariableAtom/RVA2853,1
USERCREDLAT(2999),https://nobias-project.eu/RandomVariableAtom/RVA2855,1
USERCREDLAT(300),https://nobias-project.eu/RandomVariableAtom/RVA10055,1
USERCREDLAT(3000),https://nobias-project.eu/RandomVariableAtom/RVA5307,1
USERCREDLAT(3002),https://nobias-project.eu/RandomVariableAtom/RVA5303,1
USERCREDLAT(3003),https://nobias-project.eu/RandomVariableAtom/RVA5301,1
USERCREDLAT(3004),https://nobias-project.eu/RandomVariableAtom/RVA5299,1
USERCREDLAT(3006),https://nobias-project.eu/RandomVariableAtom/RVA5296,1
USERCREDLAT(3008),https://nobias-project.eu/RandomVariableAtom/RVA5292,1
USERCREDLAT(301),https://nobias-project.eu/RandomVariableAtom/RVA10054,1
USERCREDLAT(3010),https://nobias-project.eu/RandomVariableAtom/RVA5336,1
USERCREDLAT(3011),https://nobias-project.eu/RandomVariableAtom/RVA5334,1
USERCREDLAT(3013),https://nobias-project.eu/RandomVariableAtom/RVA5331,1
USERCREDLAT(3014),https://nobias-project.eu/RandomVariableAtom/RVA5329,1
USERCREDLAT(3018),https://nobias-project.eu/RandomVariableAtom/RVA5321,1
USERCREDLAT(3019),https://nobias-project.eu/RandomVariableAtom/RVA5319,1
USERCREDLAT(302),https://nobias-project.eu/RandomVariableAtom/RVA10053,1
USERCREDLAT(3022),https://nobias-project.eu/RandomVariableAtom/RVA5362,1
USERCREDLAT(3024),https://nobias-project.eu/RandomVariableAtom/RVA5358,1
USERCREDLAT(3025),https://nobias-project.eu/RandomVariableAtom/RVA5357,1
USERCREDLAT(3026),https://nobias-project.eu/RandomVariableAtom/RVA5354,1
USERCREDLAT(3028),https://nobias-project.eu/RandomVariableAtom/RVA5350,1
USERCREDLAT(3029),https://nobias-project.eu/RandomVariableAtom/RVA5349,1
USERCREDLAT(303),https://nobias-project.eu/RandomVariableAtom/RVA10052,1
USERCREDLAT(3030),https://nobias-project.eu/RandomVariableAtom/RVA5386,1
USERCREDLAT(3033),https://nobias-project.eu/RandomVariableAtom/RVA5381,1
USERCREDLAT(3034),https://nobias-project.eu/RandomVariableAtom/RVA5379,1
USERCREDLAT(3036),https://nobias-project.eu/RandomVariableAtom/RVA5375,1
USERCREDLAT(3037),https://nobias-project.eu/RandomVariableAtom/RVA5372,1
USERCREDLAT(3038),https://nobias-project.eu/RandomVariableAtom/RVA5370,1
USERCREDLAT(3039),https://nobias-project.eu/RandomVariableAtom/RVA5369,1
USERCREDLAT(304),https://nobias-project.eu/RandomVariableAtom/RVA10051,1
USERCREDLAT(3040),https://nobias-project.eu/RandomVariableAtom/RVA5418,1
USERCREDLAT(3043),https://nobias-project.eu/RandomVariableAtom/RVA5411,1
USERCREDLAT(3044),https://nobias-project.eu/RandomVariableAtom/RVA5409,1
USERCREDLAT(3045),https://nobias-project.eu/RandomVariableAtom/RVA5407,1
USERCREDLAT(3046),https://nobias-project.eu/RandomVariableAtom/RVA5405,1
USERCREDLAT(3047),https://nobias-project.eu/RandomVariableAtom/RVA5403,1
USERCREDLAT(3048),https://nobias-project.eu/RandomVariableAtom/RVA5401,1
USERCREDLAT(3049),https://nobias-project.eu/RandomVariableAtom/RVA5400,1
USERCREDLAT(3050),https://nobias-project.eu/RandomVariableAtom/RVA5440,1
USERCREDLAT(3051),https://nobias-project.eu/RandomVariableAtom/RVA5438,1
USERCREDLAT(3052),https://nobias-project.eu/RandomVariableAtom/RVA5436,1
USERCREDLAT(3054),https://nobias-project.eu/RandomVariableAtom/RVA5433,1
USERCREDLAT(3055),https://nobias-project.eu/RandomVariableAtom/RVA5430,1
USERCREDLAT(3056),https://nobias-project.eu/RandomVariableAtom/RVA5429,1
USERCREDLAT(3058),https://nobias-project.eu/RandomVariableAtom/RVA5424,1
USERCREDLAT(3059),https://nobias-project.eu/RandomVariableAtom/RVA5423,1
USERCREDLAT(3062),https://nobias-project.eu/RandomVariableAtom/RVA5457,1
USERCREDLAT(3064),https://nobias-project.eu/RandomVariableAtom/RVA5453,1
USERCREDLAT(3066),https://nobias-project.eu/RandomVariableAtom/RVA5449,1
USERCREDLAT(3067),https://nobias-project.eu/RandomVariableAtom/RVA5447,1
USERCREDLAT(3070),https://nobias-project.eu/RandomVariableAtom/RVA5443,1
USERCREDLAT(3071),https://nobias-project.eu/RandomVariableAtom/RVA5442,1
USERCREDLAT(3072),https://nobias-project.eu/RandomVariableAtom/RVA8742,1
USERCREDLAT(3073),https://nobias-project.eu/RandomVariableAtom/RVA8741,1
USERCREDLAT(3074),https://nobias-project.eu/RandomVariableAtom/RVA8740,1
USERCREDLAT(3076),https://nobias-project.eu/RandomVariableAtom/RVA8738,1
USERCREDLAT(3077),https://nobias-project.eu/RandomVariableAtom/RVA8737,1
USERCREDLAT(3078),https://nobias-project.eu/RandomVariableAtom/RVA8736,1
USERCREDLAT(308),https://nobias-project.eu/RandomVariableAtom/RVA10058,1
USERCREDLAT(3080),https://nobias-project.eu/RandomVariableAtom/RVA8715,1
USERCREDLAT(3083),https://nobias-project.eu/RandomVariableAtom/RVA8773,1
USERCREDLAT(3084),https://nobias-project.eu/RandomVariableAtom/RVA8772,1
USERCREDLAT(3085),https://nobias-project.eu/RandomVariableAtom/RVA8771,1
USERCREDLAT(3086),https://nobias-project.eu/RandomVariableAtom/RVA8770,1
USERCREDLAT(3087),https://nobias-project.eu/RandomVariableAtom/RVA8769,1
USERCREDLAT(3088),https://nobias-project.eu/RandomVariableAtom/RVA8768,1
USERCREDLAT(3089),https://nobias-project.eu/RandomVariableAtom/RVA8767,1
USERCREDLAT(3090),https://nobias-project.eu/RandomVariableAtom/RVA8747,1
USERCREDLAT(3091),https://nobias-project.eu/RandomVariableAtom/RVA8746,1
USERCREDLAT(3092),https://nobias-project.eu/RandomVariableAtom/RVA8744,1
USERCREDLAT(3093),https://nobias-project.eu/RandomVariableAtom/RVA8743,1
USERCREDLAT(3094),https://nobias-project.eu/RandomVariableAtom/RVA8799,1
USERCREDLAT(3095),https://nobias-project.eu/RandomVariableAtom/RVA8798,1
USERCREDLAT(3096),https://nobias-project.eu/RandomVariableAtom/RVA8797,1
USERCREDLAT(3097),https://nobias-project.eu/RandomVariableAtom/RVA8796,1
USERCREDLAT(31),https://nobias-project.eu/RandomVariableAtom/RVA33,1
USERCREDLAT(310),https://nobias-project.eu/RandomVariableAtom/RVA10086,1
USERCREDLAT(3101),https://nobias-project.eu/RandomVariableAtom/RVA9053,1
USERCREDLAT(3102),https://nobias-project.eu/RandomVariableAtom/RVA9051,1
USERCREDLAT(3103),https://nobias-project.eu/RandomVariableAtom/RVA9049,1
USERCREDLAT(3104),https://nobias-project.eu/RandomVariableAtom/RVA9048,1
USERCREDLAT(3105),https://nobias-project.eu/RandomVariableAtom/RVA9045,1
USERCREDLAT(3107),https://nobias-project.eu/RandomVariableAtom/RVA9041,1
USERCREDLAT(3108),https://nobias-project.eu/RandomVariableAtom/RVA9039,1
USERCREDLAT(3109),https://nobias-project.eu/RandomVariableAtom/RVA9038,1
USERCREDLAT(3110),https://nobias-project.eu/RandomVariableAtom/RVA9084,1
USERCREDLAT(3111),https://nobias-project.eu/RandomVariableAtom/RVA9082,1
USERCREDLAT(3112),https://nobias-project.eu/RandomVariableAtom/RVA9080,1
USERCREDLAT(3113),https://nobias-project.eu/RandomVariableAtom/RVA9078,1
USERCREDLAT(3114),https://nobias-project.eu/RandomVariableAtom/RVA9077,1
USERCREDLAT(3115),https://nobias-project.eu/RandomVariableAtom/RVA9074,1
USERCREDLAT(3117),https://nobias-project.eu/RandomVariableAtom/RVA9072,1
USERCREDLAT(3118),https://nobias-project.eu/RandomVariableAtom/RVA9069,1
USERCREDLAT(3119),https://nobias-project.eu/RandomVariableAtom/RVA9068,1
USERCREDLAT(312),https://nobias-project.eu/RandomVariableAtom/RVA10084,1
USERCREDLAT(3122),https://nobias-project.eu/RandomVariableAtom/RVA9111,1
USERCREDLAT(3123),https://nobias-project.eu/RandomVariableAtom/RVA9108,1
USERCREDLAT(3124),https://nobias-project.eu/RandomVariableAtom/RVA9106,1
USERCREDLAT(3125),https://nobias-project.eu/RandomVariableAtom/RVA9104,1
USERCREDLAT(3127),https://nobias-project.eu/RandomVariableAtom/RVA9101,1
USERCREDLAT(3130),https://nobias-project.eu/RandomVariableAtom/RVA9133,1
USERCREDLAT(3131),https://nobias-project.eu/RandomVariableAtom/RVA9131,1
USERCREDLAT(3132),https://nobias-project.eu/RandomVariableAtom/RVA9129,1
USERCREDLAT(3133),https://nobias-project.eu/RandomVariableAtom/RVA9127,1
USERCREDLAT(3135),https://nobias-project.eu/RandomVariableAtom/RVA9123,1
USERCREDLAT(3137),https://nobias-project.eu/RandomVariableAtom/RVA9119,1
USERCREDLAT(3138),https://nobias-project.eu/RandomVariableAtom/RVA9117,1
USERCREDLAT(3139),https://nobias-project.eu/RandomVariableAtom/RVA9116,1
USERCREDLAT(314),https://nobias-project.eu/RandomVariableAtom/RVA10082,1
USERCREDLAT(3140),https://nobias-project.eu/RandomVariableAtom/RVA9164,1
USERCREDLAT(3141),https://nobias-project.eu/RandomVariableAtom/RVA9162,1
USERCREDLAT(3142),https://nobias-project.eu/RandomVariableAtom/RVA9159,1
USERCREDLAT(3143),https://nobias-project.eu/RandomVariableAtom/RVA9158,1
USERCREDLAT(3144),https://nobias-project.eu/RandomVariableAtom/RVA9155,1
USERCREDLAT(3145),https://nobias-project.eu/RandomVariableAtom/RVA9154,1
USERCREDLAT(3146),https://nobias-project.eu/RandomVariableAtom/RVA9152,1
USERCREDLAT(3148),https://nobias-project.eu/RandomVariableAtom/RVA9147,1
USERCREDLAT(3149),https://nobias-project.eu/RandomVariableAtom/RVA9146,1
USERCREDLAT(315),https://nobias-project.eu/RandomVariableAtom/RVA10081,1
USERCREDLAT(3150),https://nobias-project.eu/RandomVariableAtom/RVA9184,1
USERCREDLAT(3151),https://nobias-project.eu/RandomVariableAtom/RVA9182,1
USERCREDLAT(3154),https://nobias-project.eu/RandomVariableAtom/RVA9176,1
USERCREDLAT(3155),https://nobias-project.eu/RandomVariableAtom/RVA9174,1
USERCREDLAT(3157),https://nobias-project.eu/RandomVariableAtom/RVA9171,1
USERCREDLAT(3159),https://nobias-project.eu/RandomVariableAtom/RVA9167,1
