NewsID,SharedByUser,user_atom
BuzzFeed_Real_77,User13222,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8253
BuzzFeed_Real_64,User13222,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8253
BuzzFeed_Real_44,User14556,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8254
BuzzFeed_Fake_13,User13225,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8255
BuzzFeed_Fake_39,User13225,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8255
BuzzFeed_Fake_89,User14553,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8256
BuzzFeed_Fake_35,User13224,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8257
BuzzFeed_Real_91,User14554,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8258
BuzzFeed_Real_32,User13227,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8259
BuzzFeed_Real_56,User14559,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8260
BuzzFeed_Real_10,User13226,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8261
BuzzFeed_Real_87,User13226,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8261
BuzzFeed_Fake_60,User13229,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8262
BuzzFeed_Fake_61,User13229,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8262
BuzzFeed_Real_72,User14557,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8263
BuzzFeed_Real_81,User13228,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8264
BuzzFeed_Real_46,User14558,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8265
BuzzFeed_Real_41,User14558,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8265
BuzzFeed_Real_80,User14558,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8265
BuzzFeed_Fake_35,User13219,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8266
BuzzFeed_Fake_50,User13219,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8266
BuzzFeed_Fake_18,User13219,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8266
BuzzFeed_Fake_36,User13230,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8267
BuzzFeed_Real_91,User14562,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8268
BuzzFeed_Real_13,User14563,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8269
BuzzFeed_Fake_89,User13232,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8270
BuzzFeed_Fake_9,User14560,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8271
BuzzFeed_Fake_89,User14560,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8271
BuzzFeed_Fake_77,User14561,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8272
BuzzFeed_Real_91,User13231,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8273
BuzzFeed_Fake_31,User14566,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8274
BuzzFeed_Fake_89,User14566,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8274
BuzzFeed_Real_87,User13234,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8275
BuzzFeed_Fake_33,User13233,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8276
BuzzFeed_Fake_62,User13233,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8276
BuzzFeed_Fake_78,User14567,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8277
BuzzFeed_Real_6,User13236,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8278
BuzzFeed_Real_42,User14564,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8279
BuzzFeed_Real_2,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Real_66,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Real_42,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Real_5,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Real_9,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Real_72,User13235,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8280
BuzzFeed_Fake_49,User14565,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8281
BuzzFeed_Real_56,User13238,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8282
BuzzFeed_Real_42,User13237,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8283
BuzzFeed_Fake_76,User14568,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8284
BuzzFeed_Fake_33,User14568,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8284
BuzzFeed_Real_87,User14568,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8284
BuzzFeed_Fake_89,User13239,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8285
BuzzFeed_Fake_33,User14569,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8286
BuzzFeed_Fake_36,User14530,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8287
BuzzFeed_Fake_2,User13201,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8288
BuzzFeed_Real_42,User14533,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8289
BuzzFeed_Fake_59,User13200,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8290
BuzzFeed_Fake_60,User13200,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8290
BuzzFeed_Real_89,User14534,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8291
BuzzFeed_Fake_22,User13203,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8292
BuzzFeed_Fake_49,User13203,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8292
BuzzFeed_Real_87,User14531,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8293
BuzzFeed_Fake_77,User13202,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8294
BuzzFeed_Real_6,User14532,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8295
BuzzFeed_Fake_36,User13205,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8296
BuzzFeed_Fake_77,User14537,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8297
BuzzFeed_Real_62,User13204,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8298
BuzzFeed_Fake_24,User14538,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8299
BuzzFeed_Real_89,User13207,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8300
BuzzFeed_Real_72,User13207,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8300
BuzzFeed_Real_16,User14535,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8301
BuzzFeed_Fake_33,User13206,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8302
BuzzFeed_Real_72,User13206,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8302
BuzzFeed_Fake_33,User14536,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8303
BuzzFeed_Real_34,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_73,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_86,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_5,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_9,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_7,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_42,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_51,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_57,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_71,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_3,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_80,User14528,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8304
BuzzFeed_Real_23,User14529,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8305
BuzzFeed_Real_42,User14540,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8306
BuzzFeed_Fake_90,User14541,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8307
BuzzFeed_Fake_77,User14541,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8307
BuzzFeed_Real_15,User13210,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8308
BuzzFeed_Real_21,User13210,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8308
BuzzFeed_Fake_89,User13212,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8309
BuzzFeed_Fake_2,User14544,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8310
BuzzFeed_Fake_47,User13211,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8311
BuzzFeed_Fake_35,User14545,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8312
BuzzFeed_Real_13,User13214,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8313
BuzzFeed_Fake_51,User14542,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8314
BuzzFeed_Real_66,User13213,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8315
BuzzFeed_Real_23,User13213,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8315
BuzzFeed_Real_64,User13213,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8315
BuzzFeed_Real_45,User14543,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8316
BuzzFeed_Fake_89,User13216,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8317
BuzzFeed_Fake_49,User14548,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8318
BuzzFeed_Fake_5,User14549,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8319
BuzzFeed_Fake_9,User14549,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8319
BuzzFeed_Real_32,User14549,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8319
BuzzFeed_Real_5,User13215,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8320
BuzzFeed_Real_80,User13215,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8320
BuzzFeed_Real_46,User13218,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8321
BuzzFeed_Real_42,User13218,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8321
BuzzFeed_Real_64,User13218,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8321
BuzzFeed_Real_6,User14546,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8322
BuzzFeed_Fake_2,User13217,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8323
BuzzFeed_Real_32,User14547,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8324
BuzzFeed_Real_68,User13209,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8325
BuzzFeed_Fake_62,User13208,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8326
BuzzFeed_Real_17,User14539,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8327
BuzzFeed_Real_6,User14539,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8327
BuzzFeed_Real_32,User14511,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8328
BuzzFeed_Fake_18,User14512,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8329
BuzzFeed_Fake_49,User14512,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8329
BuzzFeed_Real_29,User14510,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8330
BuzzFeed_Fake_89,User14515,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8331
BuzzFeed_Fake_89,User14516,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8332
BuzzFeed_Fake_49,User14513,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8333
BuzzFeed_Fake_4,User14513,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8333
BuzzFeed_Fake_35,User14513,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8333
BuzzFeed_Real_23,User14514,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8334
BuzzFeed_Real_32,User14508,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8335
BuzzFeed_Fake_59,User14509,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8336
BuzzFeed_Real_48,User14506,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8337
BuzzFeed_Real_6,User14507,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8338
BuzzFeed_Fake_89,User14522,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8339
BuzzFeed_Fake_59,User14523,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8340
BuzzFeed_Real_72,User14520,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8341
BuzzFeed_Fake_77,User14521,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8342
BuzzFeed_Real_13,User14526,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8343
BuzzFeed_Real_37,User14527,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8344
BuzzFeed_Real_89,User14524,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8345
BuzzFeed_Real_56,User14525,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8346
BuzzFeed_Real_42,User14519,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8347
BuzzFeed_Fake_35,User14517,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8348
BuzzFeed_Fake_2,User14518,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8349
BuzzFeed_Fake_77,User14518,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8349
BuzzFeed_Fake_52,User13281,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8358
BuzzFeed_Fake_39,User13281,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8358
BuzzFeed_Fake_13,User13281,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8358
BuzzFeed_Real_34,User13280,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8359
BuzzFeed_Real_32,User13283,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8360
BuzzFeed_Real_42,User13282,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8361
BuzzFeed_Real_87,User13285,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8362
BuzzFeed_Fake_47,User13284,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8363
BuzzFeed_Fake_62,User13287,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8364
BuzzFeed_Fake_22,User13286,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8365
BuzzFeed_Fake_21,User13289,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8366
BuzzFeed_Real_45,User13288,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8367
BuzzFeed_Real_32,User13292,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8369
BuzzFeed_Real_73,User13291,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8370
BuzzFeed_Real_7,User13291,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8370
BuzzFeed_Real_44,User13291,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8370
BuzzFeed_Real_56,User13294,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8371
BuzzFeed_Fake_60,User13293,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8372
BuzzFeed_Real_87,User13296,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8373
BuzzFeed_Fake_47,User13295,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8374
BuzzFeed_Fake_53,User13295,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8374
BuzzFeed_Fake_29,User13295,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8374
BuzzFeed_Fake_89,User13295,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8374
BuzzFeed_Real_6,User13298,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8375
BuzzFeed_Fake_21,User13297,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8376
BuzzFeed_Real_32,User13299,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8377
BuzzFeed_Fake_49,User13290,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8380
BuzzFeed_Fake_49,User14591,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8381
BuzzFeed_Real_45,User14592,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8382
BuzzFeed_Fake_49,User13261,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8383
BuzzFeed_Fake_89,User13260,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8384
BuzzFeed_Fake_49,User13260,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8384
BuzzFeed_Fake_80,User14590,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8385
BuzzFeed_Real_85,User13263,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8386
BuzzFeed_Real_17,User14595,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8387
BuzzFeed_Real_32,User13262,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8388
BuzzFeed_Real_72,User14596,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8389
BuzzFeed_Real_64,User14593,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8390
BuzzFeed_Real_23,User14593,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8390
BuzzFeed_Real_45,User14593,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8390
BuzzFeed_Real_45,User13264,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8391
BuzzFeed_Real_45,User14594,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8392
BuzzFeed_Real_45,User13267,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8393
BuzzFeed_Real_91,User14599,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8394
BuzzFeed_Real_72,User13266,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8395
BuzzFeed_Fake_59,User13269,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8396
BuzzFeed_Fake_52,User14597,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8397
BuzzFeed_Fake_25,User5800,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8398
BuzzFeed_Fake_48,User5800,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8398
BuzzFeed_Fake_7,User14598,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8399
BuzzFeed_Fake_15,User14598,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8399
BuzzFeed_Real_72,User13268,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8400
BuzzFeed_Real_16,User5801,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8401
BuzzFeed_Fake_2,User5802,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8402
BuzzFeed_Fake_49,User5803,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8403
BuzzFeed_Real_32,User5804,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8404
BuzzFeed_Fake_62,User5805,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8406
BuzzFeed_Real_91,User5806,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8407
BuzzFeed_Real_13,User5807,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8408
BuzzFeed_Real_72,User5808,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8409
BuzzFeed_Fake_62,User5809,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8410
BuzzFeed_Real_72,User13270,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8412
BuzzFeed_Real_80,User13270,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8412
BuzzFeed_Real_87,User13270,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8412
BuzzFeed_Fake_62,User13272,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8413
BuzzFeed_Real_18,User13271,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8414
BuzzFeed_Real_41,User13274,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8415
BuzzFeed_Real_66,User13274,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8415
BuzzFeed_Real_91,User13274,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8415
BuzzFeed_Real_66,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_73,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_42,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_38,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_3,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_85,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Real_51,User13273,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8416
BuzzFeed_Fake_59,User13276,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8417
BuzzFeed_Fake_66,User13276,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8417
BuzzFeed_Real_89,User13275,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8418
BuzzFeed_Fake_4,User13278,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8419
BuzzFeed_Fake_77,User13278,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8419
BuzzFeed_Fake_16,User13277,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8420
BuzzFeed_Real_32,User13279,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8421
BuzzFeed_Real_91,User5820,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8422
BuzzFeed_Fake_9,User5821,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8423
BuzzFeed_Real_6,User5822,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8424
BuzzFeed_Real_56,User5823,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8425
BuzzFeed_Real_56,User5824,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8426
BuzzFeed_Real_32,User5825,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8427
BuzzFeed_Fake_80,User5826,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8428
BuzzFeed_Real_45,User5827,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8429
BuzzFeed_Real_17,User5828,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8430
BuzzFeed_Real_32,User5829,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8431
BuzzFeed_Real_76,User5810,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8432
BuzzFeed_Real_32,User5811,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8433
BuzzFeed_Fake_22,User5812,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8434
BuzzFeed_Fake_62,User5813,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8435
BuzzFeed_Real_23,User5814,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8437
BuzzFeed_Fake_62,User5815,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8438
BuzzFeed_Fake_49,User5816,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8439
BuzzFeed_Real_56,User5817,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8440
BuzzFeed_Fake_62,User5818,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8441
BuzzFeed_Real_72,User5819,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8442
BuzzFeed_Real_78,User5840,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8443
BuzzFeed_Real_6,User5841,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8444
BuzzFeed_Real_13,User5842,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8445
BuzzFeed_Real_91,User5843,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8446
BuzzFeed_Fake_36,User5844,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8447
BuzzFeed_Real_16,User5845,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8448
BuzzFeed_Real_72,User4509,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8449
BuzzFeed_Real_23,User5846,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8450
BuzzFeed_Real_45,User5846,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8450
BuzzFeed_Real_64,User5846,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8450
BuzzFeed_Fake_62,User5847,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8451
BuzzFeed_Fake_23,User5847,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8451
BuzzFeed_Real_56,User4508,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8452
BuzzFeed_Fake_77,User4507,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA8453
