id,name,subClassOf,Model,Dataset,Fold_number,fold_id,value
OBS10486,"USERSHARE(BuzzFeed_Fake_15,12258)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10487,"USERSHARE(BuzzFeed_Fake_49,12258)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10488,"USERSHARE(BuzzFeed_Real_46,12259)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10489,"USERSHARE(BuzzFeed_Fake_50,12257)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10490,"USERSHARE(BuzzFeed_Fake_7,12258)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10491,"USERSHARE(BuzzFeed_Fake_69,12261)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10492,"USERSHARE(BuzzFeed_Fake_77,12266)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10493,"USERSHARE(BuzzFeed_Fake_80,12262)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10494,"USERSHARE(BuzzFeed_Fake_49,12260)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10495,"USERSHARE(BuzzFeed_Fake_47,12267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10496,"USERSHARE(BuzzFeed_Fake_77,12267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10497,"USERSHARE(BuzzFeed_Fake_31,12267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10498,"USERSHARE(BuzzFeed_Fake_78,12267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10499,"USERSHARE(BuzzFeed_Fake_90,12267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10500,"USERSHARE(BuzzFeed_Fake_36,12270)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10501,"USERSHARE(BuzzFeed_Fake_62,12276)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10502,"USERSHARE(BuzzFeed_Real_41,12277)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10503,"USERSHARE(BuzzFeed_Real_81,12277)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10504,"USERSHARE(BuzzFeed_Fake_89,12277)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10505,"USERSHARE(BuzzFeed_Fake_35,12273)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10506,"USERSHARE(BuzzFeed_Fake_2,12282)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10507,"USERSHARE(BuzzFeed_Fake_35,12284)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10508,"USERSHARE(BuzzFeed_Fake_2,12287)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10509,"USERSHARE(BuzzFeed_Fake_90,12291)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10510,"USERSHARE(BuzzFeed_Fake_89,12293)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10511,"USERSHARE(BuzzFeed_Fake_35,12296)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10512,"USERSHARE(BuzzFeed_Fake_78,12295)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10513,"USERSHARE(BuzzFeed_Real_13,12298)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10514,"USERSHARE(BuzzFeed_Real_41,12298)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10515,"USERSHARE(BuzzFeed_Fake_62,12285)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10516,"USERSHARE(BuzzFeed_Fake_62,12302)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10517,"USERSHARE(BuzzFeed_Fake_89,12303)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10518,"USERSHARE(BuzzFeed_Fake_2,12305)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10519,"USERSHARE(BuzzFeed_Fake_49,12306)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10520,"USERSHARE(BuzzFeed_Fake_7,12307)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10521,"USERSHARE(BuzzFeed_Fake_15,12307)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10522,"USERSHARE(BuzzFeed_Fake_50,12308)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10523,"USERSHARE(BuzzFeed_Fake_77,12307)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10524,"USERSHARE(BuzzFeed_Fake_51,12310)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10525,"USERSHARE(BuzzFeed_Fake_5,12311)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10526,"USERSHARE(BuzzFeed_Fake_2,12309)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10527,"USERSHARE(BuzzFeed_Fake_90,12312)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10528,"USERSHARE(BuzzFeed_Fake_9,12316)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10529,"USERSHARE(BuzzFeed_Fake_89,12316)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10530,"USERSHARE(BuzzFeed_Fake_2,12321)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10531,"USERSHARE(BuzzFeed_Fake_63,12322)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10532,"USERSHARE(BuzzFeed_Real_66,12325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10533,"USERSHARE(BuzzFeed_Fake_49,12327)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10534,"USERSHARE(BuzzFeed_Fake_49,12326)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10535,"USERSHARE(BuzzFeed_Fake_29,12328)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10536,"USERSHARE(BuzzFeed_Fake_22,12326)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10537,"USERSHARE(BuzzFeed_Fake_53,12328)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10538,"USERSHARE(BuzzFeed_Fake_36,12329)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10539,"USERSHARE(BuzzFeed_Real_13,12335)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10540,"USERSHARE(BuzzFeed_Fake_77,12337)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10541,"USERSHARE(BuzzFeed_Fake_89,12336)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10542,"USERSHARE(BuzzFeed_Fake_89,12337)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10543,"USERSHARE(BuzzFeed_Fake_2,12340)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10544,"USERSHARE(BuzzFeed_Fake_21,12342)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10545,"USERSHARE(BuzzFeed_Fake_58,12338)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10546,"USERSHARE(BuzzFeed_Real_86,12341)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10547,"USERSHARE(BuzzFeed_Fake_36,12349)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10548,"USERSHARE(BuzzFeed_Real_46,12348)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10549,"USERSHARE(BuzzFeed_Fake_89,12344)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10550,"USERSHARE(BuzzFeed_Fake_44,12350)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10551,"USERSHARE(BuzzFeed_Fake_23,12350)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10552,"USERSHARE(BuzzFeed_Real_13,12343)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10553,"USERSHARE(BuzzFeed_Fake_24,12352)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10554,"USERSHARE(BuzzFeed_Fake_66,12350)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10555,"USERSHARE(BuzzFeed_Fake_7,12354)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10556,"USERSHARE(BuzzFeed_Fake_49,12353)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10557,"USERSHARE(BuzzFeed_Fake_89,12351)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10558,"USERSHARE(BuzzFeed_Fake_9,12351)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10559,"USERSHARE(BuzzFeed_Fake_36,12358)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10560,"USERSHARE(BuzzFeed_Fake_24,12359)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10561,"USERSHARE(BuzzFeed_Fake_15,12354)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10562,"USERSHARE(BuzzFeed_Fake_90,12360)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10563,"USERSHARE(BuzzFeed_Fake_89,12356)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10564,"USERSHARE(BuzzFeed_Fake_13,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10565,"USERSHARE(BuzzFeed_Fake_35,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10566,"USERSHARE(BuzzFeed_Fake_39,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10567,"USERSHARE(BuzzFeed_Fake_18,12360)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10568,"USERSHARE(BuzzFeed_Fake_51,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10569,"USERSHARE(BuzzFeed_Fake_77,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10570,"USERSHARE(BuzzFeed_Fake_49,12367)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10571,"USERSHARE(BuzzFeed_Real_46,12361)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10572,"USERSHARE(BuzzFeed_Fake_89,12363)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10573,"USERSHARE(BuzzFeed_Fake_80,12362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10574,"USERSHARE(BuzzFeed_Fake_36,12368)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10575,"USERSHARE(BuzzFeed_Fake_22,12365)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10576,"USERSHARE(BuzzFeed_Fake_63,12370)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10577,"USERSHARE(BuzzFeed_Fake_9,12369)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10578,"USERSHARE(BuzzFeed_Fake_77,12369)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10579,"USERSHARE(BuzzFeed_Fake_49,12376)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10580,"USERSHARE(BuzzFeed_Fake_36,12375)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10581,"USERSHARE(BuzzFeed_Real_46,12374)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10582,"USERSHARE(BuzzFeed_Fake_36,12378)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10583,"USERSHARE(BuzzFeed_Fake_47,12379)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10584,"USERSHARE(BuzzFeed_Fake_36,12373)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10585,"USERSHARE(BuzzFeed_Fake_62,12377)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10586,"USERSHARE(BuzzFeed_Real_46,12380)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10587,"USERSHARE(BuzzFeed_Real_62,12380)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10588,"USERSHARE(BuzzFeed_Fake_36,12383)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10589,"USERSHARE(BuzzFeed_Fake_14,12384)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10590,"USERSHARE(BuzzFeed_Real_81,12380)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10591,"USERSHARE(BuzzFeed_Fake_18,12382)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10592,"USERSHARE(BuzzFeed_Fake_82,12384)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10593,"USERSHARE(BuzzFeed_Fake_77,12384)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10594,"USERSHARE(BuzzFeed_Fake_4,12385)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10595,"USERSHARE(BuzzFeed_Fake_89,12384)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10596,"USERSHARE(BuzzFeed_Fake_24,12388)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10597,"USERSHARE(BuzzFeed_Fake_62,12390)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10598,"USERSHARE(BuzzFeed_Fake_39,12394)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10599,"USERSHARE(BuzzFeed_Fake_13,12394)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10600,"USERSHARE(BuzzFeed_Fake_47,12401)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10601,"USERSHARE(BuzzFeed_Fake_53,12400)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10602,"USERSHARE(BuzzFeed_Fake_56,12394)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10603,"USERSHARE(BuzzFeed_Fake_2,12387)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10604,"USERSHARE(BuzzFeed_Fake_29,12400)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10605,"USERSHARE(BuzzFeed_Fake_71,12401)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10606,"USERSHARE(BuzzFeed_Fake_2,12399)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10607,"USERSHARE(BuzzFeed_Fake_80,12402)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10608,"USERSHARE(BuzzFeed_Fake_49,12403)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10609,"USERSHARE(BuzzFeed_Fake_2,12403)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10610,"USERSHARE(BuzzFeed_Fake_89,12403)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10611,"USERSHARE(BuzzFeed_Fake_22,12404)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10612,"USERSHARE(BuzzFeed_Fake_77,12403)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10613,"USERSHARE(BuzzFeed_Fake_36,12405)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10614,"USERSHARE(BuzzFeed_Fake_2,12406)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10615,"USERSHARE(BuzzFeed_Fake_89,12406)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10616,"USERSHARE(BuzzFeed_Fake_2,12407)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10617,"USERSHARE(BuzzFeed_Fake_66,12410)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10618,"USERSHARE(BuzzFeed_Fake_47,12407)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10619,"USERSHARE(BuzzFeed_Fake_71,12412)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10620,"USERSHARE(BuzzFeed_Real_46,12411)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10621,"USERSHARE(BuzzFeed_Fake_63,12414)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10622,"USERSHARE(BuzzFeed_Fake_77,12413)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10623,"USERSHARE(BuzzFeed_Fake_31,12416)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10624,"USERSHARE(BuzzFeed_Fake_62,12422)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10625,"USERSHARE(BuzzFeed_Fake_13,12423)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10626,"USERSHARE(BuzzFeed_Fake_39,12423)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10627,"USERSHARE(BuzzFeed_Fake_89,12423)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10628,"USERSHARE(BuzzFeed_Fake_21,12424)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10629,"USERSHARE(BuzzFeed_Fake_88,12426)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10630,"USERSHARE(BuzzFeed_Real_43,12428)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10631,"USERSHARE(BuzzFeed_Fake_83,12423)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10632,"USERSHARE(BuzzFeed_Fake_13,12429)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10633,"USERSHARE(BuzzFeed_Fake_39,12429)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10634,"USERSHARE(BuzzFeed_Fake_49,12427)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10635,"USERSHARE(BuzzFeed_Fake_2,12435)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10636,"USERSHARE(BuzzFeed_Fake_36,12437)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10637,"USERSHARE(BuzzFeed_Fake_49,12438)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10638,"USERSHARE(BuzzFeed_Fake_77,12428)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10639,"USERSHARE(BuzzFeed_Real_34,12439)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10640,"USERSHARE(BuzzFeed_Fake_7,12443)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10641,"USERSHARE(BuzzFeed_Fake_33,12444)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10642,"USERSHARE(BuzzFeed_Real_81,12440)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10643,"USERSHARE(BuzzFeed_Fake_15,12443)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10644,"USERSHARE(BuzzFeed_Fake_9,12445)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10645,"USERSHARE(BuzzFeed_Fake_59,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10646,"USERSHARE(BuzzFeed_Fake_51,12445)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10647,"USERSHARE(BuzzFeed_Real_66,12447)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10648,"USERSHARE(BuzzFeed_Fake_45,12445)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10649,"USERSHARE(BuzzFeed_Fake_58,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10650,"USERSHARE(BuzzFeed_Fake_60,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10651,"USERSHARE(BuzzFeed_Fake_63,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10652,"USERSHARE(BuzzFeed_Fake_64,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10653,"USERSHARE(BuzzFeed_Fake_62,12450)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10654,"USERSHARE(BuzzFeed_Fake_21,12451)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10655,"USERSHARE(BuzzFeed_Fake_89,12451)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10656,"USERSHARE(BuzzFeed_Fake_59,12452)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10657,"USERSHARE(BuzzFeed_Fake_67,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10658,"USERSHARE(BuzzFeed_Fake_69,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10659,"USERSHARE(BuzzFeed_Fake_73,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10660,"USERSHARE(BuzzFeed_Fake_68,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10661,"USERSHARE(BuzzFeed_Fake_70,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10662,"USERSHARE(BuzzFeed_Fake_75,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10663,"USERSHARE(BuzzFeed_Fake_79,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10664,"USERSHARE(BuzzFeed_Fake_83,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10665,"USERSHARE(BuzzFeed_Fake_84,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10666,"USERSHARE(BuzzFeed_Fake_87,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10667,"USERSHARE(BuzzFeed_Fake_86,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10668,"USERSHARE(BuzzFeed_Fake_81,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10669,"USERSHARE(BuzzFeed_Fake_88,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10670,"USERSHARE(BuzzFeed_Fake_91,12453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10671,"USERSHARE(BuzzFeed_Fake_18,12455)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10672,"USERSHARE(BuzzFeed_Fake_62,12454)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10673,"USERSHARE(BuzzFeed_Fake_4,12458)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10674,"USERSHARE(BuzzFeed_Real_66,12462)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10675,"USERSHARE(BuzzFeed_Real_73,12462)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10676,"USERSHARE(BuzzFeed_Fake_62,12460)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10677,"USERSHARE(BuzzFeed_Fake_47,12468)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10678,"USERSHARE(BuzzFeed_Fake_24,12467)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10679,"USERSHARE(BuzzFeed_Fake_60,12469)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10680,"USERSHARE(BuzzFeed_Fake_62,12470)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10681,"USERSHARE(BuzzFeed_Fake_59,12473)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10682,"USERSHARE(BuzzFeed_Real_37,12473)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10683,"USERSHARE(BuzzFeed_Fake_60,12473)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10684,"USERSHARE(BuzzFeed_Real_46,12474)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10685,"USERSHARE(BuzzFeed_Fake_89,12475)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10686,"USERSHARE(BuzzFeed_Fake_31,12477)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10687,"USERSHARE(BuzzFeed_Fake_49,12477)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10688,"USERSHARE(BuzzFeed_Fake_14,12477)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10689,"USERSHARE(BuzzFeed_Fake_49,12475)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10690,"USERSHARE(BuzzFeed_Fake_82,12479)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10691,"USERSHARE(BuzzFeed_Fake_62,12481)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10692,"USERSHARE(BuzzFeed_Fake_57,12477)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10693,"USERSHARE(BuzzFeed_Fake_89,12486)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10694,"USERSHARE(BuzzFeed_Fake_59,12493)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10695,"USERSHARE(BuzzFeed_Fake_33,12495)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10696,"USERSHARE(BuzzFeed_Fake_59,12480)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10697,"USERSHARE(BuzzFeed_Real_13,12492)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10698,"USERSHARE(BuzzFeed_Fake_89,12494)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10699,"USERSHARE(BuzzFeed_Real_1,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10700,"USERSHARE(BuzzFeed_Fake_3,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10701,"USERSHARE(BuzzFeed_Fake_4,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10702,"USERSHARE(BuzzFeed_Fake_8,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10703,"USERSHARE(BuzzFeed_Fake_9,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10704,"USERSHARE(BuzzFeed_Fake_11,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10705,"USERSHARE(BuzzFeed_Fake_18,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10706,"USERSHARE(BuzzFeed_Fake_5,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10707,"USERSHARE(BuzzFeed_Fake_14,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10708,"USERSHARE(BuzzFeed_Fake_17,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10709,"USERSHARE(BuzzFeed_Fake_20,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10710,"USERSHARE(BuzzFeed_Fake_80,12502)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10711,"USERSHARE(BuzzFeed_Fake_21,12499)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10712,"USERSHARE(BuzzFeed_Real_41,12507)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10713,"USERSHARE(BuzzFeed_Fake_31,12511)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10714,"USERSHARE(BuzzFeed_Fake_77,12510)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10715,"USERSHARE(BuzzFeed_Fake_90,12512)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10716,"USERSHARE(BuzzFeed_Fake_4,12513)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10717,"USERSHARE(BuzzFeed_Fake_31,12506)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10718,"USERSHARE(BuzzFeed_Fake_77,12514)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10719,"USERSHARE(BuzzFeed_Fake_18,12517)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10720,"USERSHARE(BuzzFeed_Fake_22,12521)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10721,"USERSHARE(BuzzFeed_Fake_89,12514)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10722,"USERSHARE(BuzzFeed_Fake_10,12521)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10723,"USERSHARE(BuzzFeed_Fake_4,12521)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10724,"USERSHARE(BuzzFeed_Fake_2,12523)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10725,"USERSHARE(BuzzFeed_Fake_24,12527)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10726,"USERSHARE(BuzzFeed_Fake_77,12521)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10727,"USERSHARE(BuzzFeed_Fake_78,12522)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10728,"USERSHARE(BuzzFeed_Fake_89,12516)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10729,"USERSHARE(BuzzFeed_Fake_24,12529)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10730,"USERSHARE(BuzzFeed_Fake_78,12530)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10731,"USERSHARE(BuzzFeed_Fake_36,12532)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10732,"USERSHARE(BuzzFeed_Fake_62,12534)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10733,"USERSHARE(BuzzFeed_Fake_31,12529)",Atom6,Model2,Data1,1,Fold1,1.0
OBS10734,"USERSHARE(BuzzFeed_Fake_33,12538)",Atom6,Model2,Data1,1,Fold1,1.0
