AtomID,Argument,Position,Model,Dataset,Fold_number,fold_id
OBS8171,InstArg9558,1,Model2,Data1,1,Fold1
OBS8171,InstArg14598,2,Model2,Data1,1,Fold1
OBS8172,InstArg15197,1,Model2,Data1,1,Fold1
OBS8172,InstArg14590,2,Model2,Data1,1,Fold1
OBS8173,InstArg15198,1,Model2,Data1,1,Fold1
OBS8173,InstArg14592,2,Model2,Data1,1,Fold1
OBS8174,InstArg8350,1,Model2,Data1,1,Fold1
OBS8174,InstArg14606,2,Model2,Data1,1,Fold1
OBS8175,InstArg15194,1,Model2,Data1,1,Fold1
OBS8175,InstArg14594,2,Model2,Data1,1,Fold1
OBS8176,InstArg723,1,Model2,Data1,1,Fold1
OBS8176,InstArg14648,2,Model2,Data1,1,Fold1
OBS8177,InstArg778,1,Model2,Data1,1,Fold1
OBS8177,InstArg14648,2,Model2,Data1,1,Fold1
OBS8178,InstArg847,1,Model2,Data1,1,Fold1
OBS8178,InstArg14648,2,Model2,Data1,1,Fold1
OBS8179,InstArg15183,1,Model2,Data1,1,Fold1
OBS8179,InstArg14594,2,Model2,Data1,1,Fold1
OBS8180,InstArg773,1,Model2,Data1,1,Fold1
OBS8180,InstArg14646,2,Model2,Data1,1,Fold1
OBS8181,InstArg846,1,Model2,Data1,1,Fold1
OBS8181,InstArg14648,2,Model2,Data1,1,Fold1
OBS8182,InstArg15244,1,Model2,Data1,1,Fold1
OBS8182,InstArg14661,2,Model2,Data1,1,Fold1
OBS8183,InstArg15189,1,Model2,Data1,1,Fold1
OBS8183,InstArg14661,2,Model2,Data1,1,Fold1
OBS8184,InstArg15200,1,Model2,Data1,1,Fold1
OBS8184,InstArg14661,2,Model2,Data1,1,Fold1
OBS8185,InstArg8353,1,Model2,Data1,1,Fold1
OBS8185,InstArg14661,2,Model2,Data1,1,Fold1
OBS8186,InstArg15237,1,Model2,Data1,1,Fold1
OBS8186,InstArg14661,2,Model2,Data1,1,Fold1
OBS8187,InstArg15246,1,Model2,Data1,1,Fold1
OBS8187,InstArg14661,2,Model2,Data1,1,Fold1
OBS8188,InstArg15217,1,Model2,Data1,1,Fold1
OBS8188,InstArg14661,2,Model2,Data1,1,Fold1
OBS8189,InstArg15181,1,Model2,Data1,1,Fold1
OBS8189,InstArg14620,2,Model2,Data1,1,Fold1
OBS8190,InstArg8351,1,Model2,Data1,1,Fold1
OBS8190,InstArg14661,2,Model2,Data1,1,Fold1
OBS8191,InstArg8356,1,Model2,Data1,1,Fold1
OBS8191,InstArg14626,2,Model2,Data1,1,Fold1
OBS8192,InstArg5710,1,Model2,Data1,1,Fold1
OBS8192,InstArg14632,2,Model2,Data1,1,Fold1
OBS8193,InstArg778,1,Model2,Data1,1,Fold1
OBS8193,InstArg14630,2,Model2,Data1,1,Fold1
OBS8194,InstArg15196,1,Model2,Data1,1,Fold1
OBS8194,InstArg14624,2,Model2,Data1,1,Fold1
OBS8195,InstArg15183,1,Model2,Data1,1,Fold1
OBS8195,InstArg14633,2,Model2,Data1,1,Fold1
OBS8196,InstArg15185,1,Model2,Data1,1,Fold1
OBS8196,InstArg14638,2,Model2,Data1,1,Fold1
OBS8197,InstArg15227,1,Model2,Data1,1,Fold1
OBS8197,InstArg14680,2,Model2,Data1,1,Fold1
OBS8198,InstArg15181,1,Model2,Data1,1,Fold1
OBS8198,InstArg14680,2,Model2,Data1,1,Fold1
OBS8199,InstArg15181,1,Model2,Data1,1,Fold1
OBS8199,InstArg14295,2,Model2,Data1,1,Fold1
OBS8200,InstArg15201,1,Model2,Data1,1,Fold1
OBS8200,InstArg14298,2,Model2,Data1,1,Fold1
OBS8201,InstArg15206,1,Model2,Data1,1,Fold1
OBS8201,InstArg14296,2,Model2,Data1,1,Fold1
OBS8202,InstArg8355,1,Model2,Data1,1,Fold1
OBS8202,InstArg14680,2,Model2,Data1,1,Fold1
OBS8203,InstArg15185,1,Model2,Data1,1,Fold1
OBS8203,InstArg14301,2,Model2,Data1,1,Fold1
OBS8204,InstArg15218,1,Model2,Data1,1,Fold1
OBS8204,InstArg14302,2,Model2,Data1,1,Fold1
OBS8205,InstArg15187,1,Model2,Data1,1,Fold1
OBS8205,InstArg14303,2,Model2,Data1,1,Fold1
OBS8206,InstArg15190,1,Model2,Data1,1,Fold1
OBS8206,InstArg14303,2,Model2,Data1,1,Fold1
OBS8207,InstArg778,1,Model2,Data1,1,Fold1
OBS8207,InstArg14315,2,Model2,Data1,1,Fold1
OBS8208,InstArg15205,1,Model2,Data1,1,Fold1
OBS8208,InstArg14313,2,Model2,Data1,1,Fold1
OBS8209,InstArg15183,1,Model2,Data1,1,Fold1
OBS8209,InstArg14316,2,Model2,Data1,1,Fold1
OBS8210,InstArg15185,1,Model2,Data1,1,Fold1
OBS8210,InstArg14319,2,Model2,Data1,1,Fold1
OBS8211,InstArg15183,1,Model2,Data1,1,Fold1
OBS8211,InstArg14321,2,Model2,Data1,1,Fold1
OBS8212,InstArg9560,1,Model2,Data1,1,Fold1
OBS8212,InstArg14318,2,Model2,Data1,1,Fold1
OBS8213,InstArg5710,1,Model2,Data1,1,Fold1
OBS8213,InstArg14320,2,Model2,Data1,1,Fold1
OBS8214,InstArg15187,1,Model2,Data1,1,Fold1
OBS8214,InstArg14316,2,Model2,Data1,1,Fold1
OBS8215,InstArg15192,1,Model2,Data1,1,Fold1
OBS8215,InstArg14304,2,Model2,Data1,1,Fold1
OBS8216,InstArg15216,1,Model2,Data1,1,Fold1
OBS8216,InstArg14305,2,Model2,Data1,1,Fold1
OBS8217,InstArg15196,1,Model2,Data1,1,Fold1
OBS8217,InstArg14306,2,Model2,Data1,1,Fold1
OBS8218,InstArg15183,1,Model2,Data1,1,Fold1
OBS8218,InstArg14311,2,Model2,Data1,1,Fold1
OBS8219,InstArg15209,1,Model2,Data1,1,Fold1
OBS8219,InstArg14321,2,Model2,Data1,1,Fold1
OBS8220,InstArg15184,1,Model2,Data1,1,Fold1
OBS8220,InstArg14311,2,Model2,Data1,1,Fold1
OBS8221,InstArg724,1,Model2,Data1,1,Fold1
OBS8221,InstArg14312,2,Model2,Data1,1,Fold1
OBS8222,InstArg15187,1,Model2,Data1,1,Fold1
OBS8222,InstArg14345,2,Model2,Data1,1,Fold1
OBS8223,InstArg15223,1,Model2,Data1,1,Fold1
OBS8223,InstArg14347,2,Model2,Data1,1,Fold1
OBS8224,InstArg15185,1,Model2,Data1,1,Fold1
OBS8224,InstArg14356,2,Model2,Data1,1,Fold1
OBS8225,InstArg15182,1,Model2,Data1,1,Fold1
OBS8225,InstArg14309,2,Model2,Data1,1,Fold1
OBS8226,InstArg15182,1,Model2,Data1,1,Fold1
OBS8226,InstArg14323,2,Model2,Data1,1,Fold1
OBS8227,InstArg15219,1,Model2,Data1,1,Fold1
OBS8227,InstArg14354,2,Model2,Data1,1,Fold1
OBS8228,InstArg9558,1,Model2,Data1,1,Fold1
OBS8228,InstArg14359,2,Model2,Data1,1,Fold1
OBS8229,InstArg15227,1,Model2,Data1,1,Fold1
OBS8229,InstArg14327,2,Model2,Data1,1,Fold1
OBS8230,InstArg15183,1,Model2,Data1,1,Fold1
OBS8230,InstArg14325,2,Model2,Data1,1,Fold1
OBS8231,InstArg15190,1,Model2,Data1,1,Fold1
OBS8231,InstArg14331,2,Model2,Data1,1,Fold1
OBS8232,InstArg15225,1,Model2,Data1,1,Fold1
OBS8232,InstArg14337,2,Model2,Data1,1,Fold1
OBS8233,InstArg15190,1,Model2,Data1,1,Fold1
OBS8233,InstArg14341,2,Model2,Data1,1,Fold1
OBS8234,InstArg15187,1,Model2,Data1,1,Fold1
OBS8234,InstArg14331,2,Model2,Data1,1,Fold1
OBS8235,InstArg15226,1,Model2,Data1,1,Fold1
OBS8235,InstArg14337,2,Model2,Data1,1,Fold1
OBS8236,InstArg15204,1,Model2,Data1,1,Fold1
OBS8236,InstArg14339,2,Model2,Data1,1,Fold1
OBS8237,InstArg778,1,Model2,Data1,1,Fold1
OBS8237,InstArg14339,2,Model2,Data1,1,Fold1
OBS8238,InstArg15182,1,Model2,Data1,1,Fold1
OBS8238,InstArg14343,2,Model2,Data1,1,Fold1
OBS8239,InstArg15201,1,Model2,Data1,1,Fold1
OBS8239,InstArg14339,2,Model2,Data1,1,Fold1
OBS8240,InstArg15192,1,Model2,Data1,1,Fold1
OBS8240,InstArg14390,2,Model2,Data1,1,Fold1
OBS8241,InstArg8357,1,Model2,Data1,1,Fold1
OBS8241,InstArg14390,2,Model2,Data1,1,Fold1
OBS8242,InstArg15209,1,Model2,Data1,1,Fold1
OBS8242,InstArg14397,2,Model2,Data1,1,Fold1
OBS8243,InstArg15233,1,Model2,Data1,1,Fold1
OBS8243,InstArg14390,2,Model2,Data1,1,Fold1
OBS8244,InstArg15190,1,Model2,Data1,1,Fold1
OBS8244,InstArg14398,2,Model2,Data1,1,Fold1
OBS8245,InstArg15198,1,Model2,Data1,1,Fold1
OBS8245,InstArg14401,2,Model2,Data1,1,Fold1
OBS8246,InstArg15190,1,Model2,Data1,1,Fold1
OBS8246,InstArg14407,2,Model2,Data1,1,Fold1
OBS8247,InstArg15205,1,Model2,Data1,1,Fold1
OBS8247,InstArg14367,2,Model2,Data1,1,Fold1
OBS8248,InstArg5710,1,Model2,Data1,1,Fold1
OBS8248,InstArg14398,2,Model2,Data1,1,Fold1
OBS8249,InstArg15196,1,Model2,Data1,1,Fold1
OBS8249,InstArg14394,2,Model2,Data1,1,Fold1
OBS8250,InstArg5710,1,Model2,Data1,1,Fold1
OBS8250,InstArg14388,2,Model2,Data1,1,Fold1
OBS8251,InstArg15219,1,Model2,Data1,1,Fold1
OBS8251,InstArg14369,2,Model2,Data1,1,Fold1
OBS8252,InstArg5710,1,Model2,Data1,1,Fold1
OBS8252,InstArg14372,2,Model2,Data1,1,Fold1
OBS8253,InstArg15183,1,Model2,Data1,1,Fold1
OBS8253,InstArg14376,2,Model2,Data1,1,Fold1
OBS8254,InstArg15183,1,Model2,Data1,1,Fold1
OBS8254,InstArg14379,2,Model2,Data1,1,Fold1
OBS8255,InstArg15209,1,Model2,Data1,1,Fold1
OBS8255,InstArg14384,2,Model2,Data1,1,Fold1
OBS8256,InstArg15194,1,Model2,Data1,1,Fold1
OBS8256,InstArg14381,2,Model2,Data1,1,Fold1
OBS8257,InstArg803,1,Model2,Data1,1,Fold1
OBS8257,InstArg14383,2,Model2,Data1,1,Fold1
OBS8258,InstArg15192,1,Model2,Data1,1,Fold1
OBS8258,InstArg14433,2,Model2,Data1,1,Fold1
OBS8259,InstArg5710,1,Model2,Data1,1,Fold1
OBS8259,InstArg14431,2,Model2,Data1,1,Fold1
OBS8260,InstArg9558,1,Model2,Data1,1,Fold1
OBS8260,InstArg14435,2,Model2,Data1,1,Fold1
OBS8261,InstArg15184,1,Model2,Data1,1,Fold1
OBS8261,InstArg14441,2,Model2,Data1,1,Fold1
OBS8262,InstArg9558,1,Model2,Data1,1,Fold1
OBS8262,InstArg14449,2,Model2,Data1,1,Fold1
OBS8263,InstArg754,1,Model2,Data1,1,Fold1
OBS8263,InstArg14408,2,Model2,Data1,1,Fold1
OBS8264,InstArg9557,1,Model2,Data1,1,Fold1
OBS8264,InstArg14408,2,Model2,Data1,1,Fold1
OBS8265,InstArg15190,1,Model2,Data1,1,Fold1
OBS8265,InstArg14444,2,Model2,Data1,1,Fold1
OBS8266,InstArg845,1,Model2,Data1,1,Fold1
OBS8266,InstArg14408,2,Model2,Data1,1,Fold1
OBS8267,InstArg844,1,Model2,Data1,1,Fold1
OBS8267,InstArg14408,2,Model2,Data1,1,Fold1
OBS8268,InstArg15182,1,Model2,Data1,1,Fold1
OBS8268,InstArg14415,2,Model2,Data1,1,Fold1
OBS8269,InstArg9558,1,Model2,Data1,1,Fold1
OBS8269,InstArg14417,2,Model2,Data1,1,Fold1
OBS8270,InstArg15185,1,Model2,Data1,1,Fold1
OBS8270,InstArg14419,2,Model2,Data1,1,Fold1
OBS8271,InstArg15192,1,Model2,Data1,1,Fold1
OBS8271,InstArg14423,2,Model2,Data1,1,Fold1
OBS8272,InstArg5710,1,Model2,Data1,1,Fold1
OBS8272,InstArg14423,2,Model2,Data1,1,Fold1
OBS8273,InstArg15193,1,Model2,Data1,1,Fold1
OBS8273,InstArg14421,2,Model2,Data1,1,Fold1
OBS8274,InstArg15183,1,Model2,Data1,1,Fold1
OBS8274,InstArg14427,2,Model2,Data1,1,Fold1
OBS8275,InstArg848,1,Model2,Data1,1,Fold1
OBS8275,InstArg14408,2,Model2,Data1,1,Fold1
OBS8276,InstArg5710,1,Model2,Data1,1,Fold1
OBS8276,InstArg14427,2,Model2,Data1,1,Fold1
OBS8277,InstArg15232,1,Model2,Data1,1,Fold1
OBS8277,InstArg14493,2,Model2,Data1,1,Fold1
OBS8278,InstArg8350,1,Model2,Data1,1,Fold1
OBS8278,InstArg14463,2,Model2,Data1,1,Fold1
OBS8279,InstArg15190,1,Model2,Data1,1,Fold1
OBS8279,InstArg14468,2,Model2,Data1,1,Fold1
OBS8280,InstArg15183,1,Model2,Data1,1,Fold1
OBS8280,InstArg14472,2,Model2,Data1,1,Fold1
OBS8281,InstArg15235,1,Model2,Data1,1,Fold1
OBS8281,InstArg14495,2,Model2,Data1,1,Fold1
OBS8282,InstArg15209,1,Model2,Data1,1,Fold1
OBS8282,InstArg14496,2,Model2,Data1,1,Fold1
OBS8283,InstArg15219,1,Model2,Data1,1,Fold1
OBS8283,InstArg14501,2,Model2,Data1,1,Fold1
OBS8284,InstArg15215,1,Model2,Data1,1,Fold1
OBS8284,InstArg14500,2,Model2,Data1,1,Fold1
OBS8285,InstArg15181,1,Model2,Data1,1,Fold1
OBS8285,InstArg14502,2,Model2,Data1,1,Fold1
OBS8286,InstArg8356,1,Model2,Data1,1,Fold1
OBS8286,InstArg14494,2,Model2,Data1,1,Fold1
OBS8287,InstArg8355,1,Model2,Data1,1,Fold1
OBS8287,InstArg14502,2,Model2,Data1,1,Fold1
OBS8288,InstArg15220,1,Model2,Data1,1,Fold1
OBS8288,InstArg14500,2,Model2,Data1,1,Fold1
OBS8289,InstArg15202,1,Model2,Data1,1,Fold1
OBS8289,InstArg10656,2,Model2,Data1,1,Fold1
OBS8290,InstArg15194,1,Model2,Data1,1,Fold1
OBS8290,InstArg10656,2,Model2,Data1,1,Fold1
OBS8291,InstArg15183,1,Model2,Data1,1,Fold1
OBS8291,InstArg10656,2,Model2,Data1,1,Fold1
OBS8292,InstArg8405,1,Model2,Data1,1,Fold1
OBS8292,InstArg14500,2,Model2,Data1,1,Fold1
OBS8293,InstArg15182,1,Model2,Data1,1,Fold1
OBS8293,InstArg10657,2,Model2,Data1,1,Fold1
OBS8294,InstArg15182,1,Model2,Data1,1,Fold1
OBS8294,InstArg10658,2,Model2,Data1,1,Fold1
OBS8295,InstArg15183,1,Model2,Data1,1,Fold1
OBS8295,InstArg10655,2,Model2,Data1,1,Fold1
OBS8296,InstArg8356,1,Model2,Data1,1,Fold1
OBS8296,InstArg10660,2,Model2,Data1,1,Fold1
OBS8297,InstArg15184,1,Model2,Data1,1,Fold1
OBS8297,InstArg10664,2,Model2,Data1,1,Fold1
OBS8298,InstArg15208,1,Model2,Data1,1,Fold1
OBS8298,InstArg10659,2,Model2,Data1,1,Fold1
OBS8299,InstArg15183,1,Model2,Data1,1,Fold1
OBS8299,InstArg10664,2,Model2,Data1,1,Fold1
OBS8300,InstArg15220,1,Model2,Data1,1,Fold1
OBS8300,InstArg10645,2,Model2,Data1,1,Fold1
OBS8301,InstArg15183,1,Model2,Data1,1,Fold1
OBS8301,InstArg10663,2,Model2,Data1,1,Fold1
OBS8302,InstArg15196,1,Model2,Data1,1,Fold1
OBS8302,InstArg10664,2,Model2,Data1,1,Fold1
OBS8303,InstArg8405,1,Model2,Data1,1,Fold1
OBS8303,InstArg10645,2,Model2,Data1,1,Fold1
OBS8304,InstArg15203,1,Model2,Data1,1,Fold1
OBS8304,InstArg10646,2,Model2,Data1,1,Fold1
OBS8305,InstArg15192,1,Model2,Data1,1,Fold1
OBS8305,InstArg10646,2,Model2,Data1,1,Fold1
OBS8306,InstArg15187,1,Model2,Data1,1,Fold1
OBS8306,InstArg10647,2,Model2,Data1,1,Fold1
OBS8307,InstArg8355,1,Model2,Data1,1,Fold1
OBS8307,InstArg10651,2,Model2,Data1,1,Fold1
OBS8308,InstArg15181,1,Model2,Data1,1,Fold1
OBS8308,InstArg10649,2,Model2,Data1,1,Fold1
OBS8309,InstArg15182,1,Model2,Data1,1,Fold1
OBS8309,InstArg10650,2,Model2,Data1,1,Fold1
OBS8310,InstArg15194,1,Model2,Data1,1,Fold1
OBS8310,InstArg10653,2,Model2,Data1,1,Fold1
OBS8311,InstArg15187,1,Model2,Data1,1,Fold1
OBS8311,InstArg10654,2,Model2,Data1,1,Fold1
OBS8312,InstArg15190,1,Model2,Data1,1,Fold1
OBS8312,InstArg10687,2,Model2,Data1,1,Fold1
OBS8313,InstArg5710,1,Model2,Data1,1,Fold1
OBS8313,InstArg10654,2,Model2,Data1,1,Fold1
OBS8314,InstArg15227,1,Model2,Data1,1,Fold1
OBS8314,InstArg10691,2,Model2,Data1,1,Fold1
OBS8315,InstArg9558,1,Model2,Data1,1,Fold1
OBS8315,InstArg10654,2,Model2,Data1,1,Fold1
OBS8316,InstArg15183,1,Model2,Data1,1,Fold1
OBS8316,InstArg10671,2,Model2,Data1,1,Fold1
OBS8317,InstArg15194,1,Model2,Data1,1,Fold1
OBS8317,InstArg10736,2,Model2,Data1,1,Fold1
OBS8318,InstArg15198,1,Model2,Data1,1,Fold1
OBS8318,InstArg10681,2,Model2,Data1,1,Fold1
OBS8319,InstArg15209,1,Model2,Data1,1,Fold1
OBS8319,InstArg10736,2,Model2,Data1,1,Fold1
OBS8320,InstArg15202,1,Model2,Data1,1,Fold1
OBS8320,InstArg10734,2,Model2,Data1,1,Fold1
OBS8321,InstArg15194,1,Model2,Data1,1,Fold1
OBS8321,InstArg10669,2,Model2,Data1,1,Fold1
OBS8322,InstArg15184,1,Model2,Data1,1,Fold1
OBS8322,InstArg10711,2,Model2,Data1,1,Fold1
OBS8323,InstArg8368,1,Model2,Data1,1,Fold1
OBS8323,InstArg10748,2,Model2,Data1,1,Fold1
OBS8324,InstArg9558,1,Model2,Data1,1,Fold1
OBS8324,InstArg10720,2,Model2,Data1,1,Fold1
OBS8325,InstArg15236,1,Model2,Data1,1,Fold1
OBS8325,InstArg10720,2,Model2,Data1,1,Fold1
OBS8326,InstArg15190,1,Model2,Data1,1,Fold1
OBS8326,InstArg10716,2,Model2,Data1,1,Fold1
OBS8327,InstArg8356,1,Model2,Data1,1,Fold1
OBS8327,InstArg10716,2,Model2,Data1,1,Fold1
OBS8328,InstArg15196,1,Model2,Data1,1,Fold1
OBS8328,InstArg10716,2,Model2,Data1,1,Fold1
OBS8329,InstArg5710,1,Model2,Data1,1,Fold1
OBS8329,InstArg10724,2,Model2,Data1,1,Fold1
OBS8330,InstArg15183,1,Model2,Data1,1,Fold1
OBS8330,InstArg10716,2,Model2,Data1,1,Fold1
OBS8331,InstArg15192,1,Model2,Data1,1,Fold1
OBS8331,InstArg10732,2,Model2,Data1,1,Fold1
OBS8332,InstArg15182,1,Model2,Data1,1,Fold1
OBS8332,InstArg10728,2,Model2,Data1,1,Fold1
OBS8333,InstArg15184,1,Model2,Data1,1,Fold1
OBS8333,InstArg10797,2,Model2,Data1,1,Fold1
OBS8334,InstArg15190,1,Model2,Data1,1,Fold1
OBS8334,InstArg10733,2,Model2,Data1,1,Fold1
OBS8335,InstArg15182,1,Model2,Data1,1,Fold1
OBS8335,InstArg10801,2,Model2,Data1,1,Fold1
OBS8336,InstArg5710,1,Model2,Data1,1,Fold1
OBS8336,InstArg10789,2,Model2,Data1,1,Fold1
OBS8337,InstArg15220,1,Model2,Data1,1,Fold1
OBS8337,InstArg10806,2,Model2,Data1,1,Fold1
OBS8338,InstArg8405,1,Model2,Data1,1,Fold1
OBS8338,InstArg10806,2,Model2,Data1,1,Fold1
OBS8339,InstArg15192,1,Model2,Data1,1,Fold1
OBS8339,InstArg10806,2,Model2,Data1,1,Fold1
OBS8340,InstArg15190,1,Model2,Data1,1,Fold1
OBS8340,InstArg10804,2,Model2,Data1,1,Fold1
OBS8341,InstArg5710,1,Model2,Data1,1,Fold1
OBS8341,InstArg10806,2,Model2,Data1,1,Fold1
OBS8342,InstArg15215,1,Model2,Data1,1,Fold1
OBS8342,InstArg10806,2,Model2,Data1,1,Fold1
OBS8343,InstArg8368,1,Model2,Data1,1,Fold1
OBS8343,InstArg10758,2,Model2,Data1,1,Fold1
OBS8344,InstArg15183,1,Model2,Data1,1,Fold1
OBS8344,InstArg10756,2,Model2,Data1,1,Fold1
OBS8345,InstArg8350,1,Model2,Data1,1,Fold1
OBS8345,InstArg10774,2,Model2,Data1,1,Fold1
OBS8346,InstArg844,1,Model2,Data1,1,Fold1
OBS8346,InstArg10780,2,Model2,Data1,1,Fold1
OBS8347,InstArg5710,1,Model2,Data1,1,Fold1
OBS8347,InstArg10818,2,Model2,Data1,1,Fold1
OBS8348,InstArg15182,1,Model2,Data1,1,Fold1
OBS8348,InstArg10858,2,Model2,Data1,1,Fold1
OBS8349,InstArg15194,1,Model2,Data1,1,Fold1
OBS8349,InstArg10933,2,Model2,Data1,1,Fold1
OBS8350,InstArg778,1,Model2,Data1,1,Fold1
OBS8350,InstArg10849,2,Model2,Data1,1,Fold1
OBS8351,InstArg845,1,Model2,Data1,1,Fold1
OBS8351,InstArg10780,2,Model2,Data1,1,Fold1
OBS8352,InstArg15205,1,Model2,Data1,1,Fold1
OBS8352,InstArg10933,2,Model2,Data1,1,Fold1
OBS8353,InstArg15192,1,Model2,Data1,1,Fold1
OBS8353,InstArg10933,2,Model2,Data1,1,Fold1
OBS8354,InstArg15192,1,Model2,Data1,1,Fold1
OBS8354,InstArg10936,2,Model2,Data1,1,Fold1
OBS8355,InstArg15188,1,Model2,Data1,1,Fold1
OBS8355,InstArg10933,2,Model2,Data1,1,Fold1
OBS8356,InstArg5710,1,Model2,Data1,1,Fold1
OBS8356,InstArg10936,2,Model2,Data1,1,Fold1
OBS8357,InstArg724,1,Model2,Data1,1,Fold1
OBS8357,InstArg10783,2,Model2,Data1,1,Fold1
OBS8358,InstArg5710,1,Model2,Data1,1,Fold1
OBS8358,InstArg10938,2,Model2,Data1,1,Fold1
OBS8359,InstArg15197,1,Model2,Data1,1,Fold1
OBS8359,InstArg10939,2,Model2,Data1,1,Fold1
OBS8360,InstArg844,1,Model2,Data1,1,Fold1
OBS8360,InstArg10942,2,Model2,Data1,1,Fold1
OBS8361,InstArg15209,1,Model2,Data1,1,Fold1
OBS8361,InstArg10935,2,Model2,Data1,1,Fold1
OBS8362,InstArg845,1,Model2,Data1,1,Fold1
OBS8362,InstArg10942,2,Model2,Data1,1,Fold1
OBS8363,InstArg15182,1,Model2,Data1,1,Fold1
OBS8363,InstArg10953,2,Model2,Data1,1,Fold1
OBS8364,InstArg15205,1,Model2,Data1,1,Fold1
OBS8364,InstArg10957,2,Model2,Data1,1,Fold1
OBS8365,InstArg15185,1,Model2,Data1,1,Fold1
OBS8365,InstArg10954,2,Model2,Data1,1,Fold1
OBS8366,InstArg778,1,Model2,Data1,1,Fold1
OBS8366,InstArg10959,2,Model2,Data1,1,Fold1
OBS8367,InstArg15205,1,Model2,Data1,1,Fold1
OBS8367,InstArg10961,2,Model2,Data1,1,Fold1
OBS8368,InstArg8350,1,Model2,Data1,1,Fold1
OBS8368,InstArg10962,2,Model2,Data1,1,Fold1
OBS8369,InstArg15185,1,Model2,Data1,1,Fold1
OBS8369,InstArg10945,2,Model2,Data1,1,Fold1
OBS8370,InstArg15183,1,Model2,Data1,1,Fold1
OBS8370,InstArg10947,2,Model2,Data1,1,Fold1
OBS8371,InstArg844,1,Model2,Data1,1,Fold1
OBS8371,InstArg10948,2,Model2,Data1,1,Fold1
OBS8372,InstArg15209,1,Model2,Data1,1,Fold1
OBS8372,InstArg10962,2,Model2,Data1,1,Fold1
OBS8373,InstArg777,1,Model2,Data1,1,Fold1
OBS8373,InstArg10950,2,Model2,Data1,1,Fold1
OBS8374,InstArg15202,1,Model2,Data1,1,Fold1
OBS8374,InstArg10950,2,Model2,Data1,1,Fold1
OBS8375,InstArg15215,1,Model2,Data1,1,Fold1
OBS8375,InstArg10950,2,Model2,Data1,1,Fold1
OBS8376,InstArg8368,1,Model2,Data1,1,Fold1
OBS8376,InstArg10950,2,Model2,Data1,1,Fold1
OBS8377,InstArg15188,1,Model2,Data1,1,Fold1
OBS8377,InstArg10950,2,Model2,Data1,1,Fold1
OBS8378,InstArg15205,1,Model2,Data1,1,Fold1
OBS8378,InstArg10950,2,Model2,Data1,1,Fold1
OBS8379,InstArg8356,1,Model2,Data1,1,Fold1
OBS8379,InstArg10950,2,Model2,Data1,1,Fold1
OBS8380,InstArg15192,1,Model2,Data1,1,Fold1
OBS8380,InstArg10950,2,Model2,Data1,1,Fold1
OBS8381,InstArg9560,1,Model2,Data1,1,Fold1
OBS8381,InstArg10949,2,Model2,Data1,1,Fold1
OBS8382,InstArg15187,1,Model2,Data1,1,Fold1
OBS8382,InstArg10950,2,Model2,Data1,1,Fold1
OBS8383,InstArg15196,1,Model2,Data1,1,Fold1
OBS8383,InstArg10952,2,Model2,Data1,1,Fold1
OBS8384,InstArg15192,1,Model2,Data1,1,Fold1
OBS8384,InstArg10951,2,Model2,Data1,1,Fold1
OBS8385,InstArg15196,1,Model2,Data1,1,Fold1
OBS8385,InstArg10950,2,Model2,Data1,1,Fold1
OBS8386,InstArg15181,1,Model2,Data1,1,Fold1
OBS8386,InstArg10221,2,Model2,Data1,1,Fold1
OBS8387,InstArg15183,1,Model2,Data1,1,Fold1
OBS8387,InstArg10230,2,Model2,Data1,1,Fold1
OBS8388,InstArg8355,1,Model2,Data1,1,Fold1
OBS8388,InstArg10223,2,Model2,Data1,1,Fold1
OBS8389,InstArg9559,1,Model2,Data1,1,Fold1
OBS8389,InstArg10232,2,Model2,Data1,1,Fold1
OBS8390,InstArg8350,1,Model2,Data1,1,Fold1
OBS8390,InstArg10951,2,Model2,Data1,1,Fold1
OBS8391,InstArg15203,1,Model2,Data1,1,Fold1
OBS8391,InstArg10234,2,Model2,Data1,1,Fold1
OBS8392,InstArg5710,1,Model2,Data1,1,Fold1
OBS8392,InstArg10232,2,Model2,Data1,1,Fold1
OBS8393,InstArg8379,1,Model2,Data1,1,Fold1
OBS8393,InstArg10232,2,Model2,Data1,1,Fold1
OBS8394,InstArg15190,1,Model2,Data1,1,Fold1
OBS8394,InstArg10237,2,Model2,Data1,1,Fold1
OBS8395,InstArg15181,1,Model2,Data1,1,Fold1
OBS8395,InstArg10223,2,Model2,Data1,1,Fold1
OBS8396,InstArg9558,1,Model2,Data1,1,Fold1
OBS8396,InstArg10192,2,Model2,Data1,1,Fold1
OBS8397,InstArg5710,1,Model2,Data1,1,Fold1
OBS8397,InstArg10192,2,Model2,Data1,1,Fold1
OBS8398,InstArg15194,1,Model2,Data1,1,Fold1
OBS8398,InstArg10191,2,Model2,Data1,1,Fold1
OBS8399,InstArg9558,1,Model2,Data1,1,Fold1
OBS8399,InstArg10191,2,Model2,Data1,1,Fold1
OBS8400,InstArg5710,1,Model2,Data1,1,Fold1
OBS8400,InstArg10191,2,Model2,Data1,1,Fold1
OBS8401,InstArg8368,1,Model2,Data1,1,Fold1
OBS8401,InstArg10191,2,Model2,Data1,1,Fold1
OBS8402,InstArg15182,1,Model2,Data1,1,Fold1
OBS8402,InstArg10196,2,Model2,Data1,1,Fold1
OBS8403,InstArg5710,1,Model2,Data1,1,Fold1
OBS8403,InstArg10203,2,Model2,Data1,1,Fold1
