AtomID,Argument,Position,Model,Dataset,Fold_number,fold_id 
RVA281,InstArg281,1,Model2,Data2,1,Fold91
RVA282,InstArg282,1,Model2,Data2,1,Fold91
RVA283,InstArg283,1,Model2,Data2,1,Fold91
RVA284,InstArg284,1,Model2,Data2,1,Fold91
RVA285,InstArg285,1,Model2,Data2,1,Fold91
RVA286,InstArg286,1,Model2,Data2,1,Fold91
RVA287,InstArg287,1,Model2,Data2,1,Fold91
RVA288,InstArg288,1,Model2,Data2,1,Fold91
RVA289,InstArg289,1,Model2,Data2,1,Fold91
RVA290,InstArg290,1,Model2,Data2,1,Fold91
RVA291,InstArg291,1,Model2,Data2,1,Fold91
RVA292,InstArg292,1,Model2,Data2,1,Fold91
RVA293,InstArg293,1,Model2,Data2,1,Fold91
RVA294,InstArg294,1,Model2,Data2,1,Fold91
RVA295,InstArg295,1,Model2,Data2,1,Fold91
RVA296,InstArg296,1,Model2,Data2,1,Fold91
RVA297,InstArg297,1,Model2,Data2,1,Fold91
RVA298,InstArg298,1,Model2,Data2,1,Fold91
RVA299,InstArg299,1,Model2,Data2,1,Fold91
RVA300,InstArg300,1,Model2,Data2,1,Fold91
RVA301,InstArg301,1,Model2,Data2,1,Fold91
RVA302,InstArg302,1,Model2,Data2,1,Fold91
RVA303,InstArg303,1,Model2,Data2,1,Fold91
RVA304,InstArg304,1,Model2,Data2,1,Fold91
RVA305,InstArg305,1,Model2,Data2,1,Fold91
RVA306,InstArg306,1,Model2,Data2,1,Fold91
RVA307,InstArg307,1,Model2,Data2,1,Fold91
RVA308,InstArg308,1,Model2,Data2,1,Fold91
RVA309,InstArg309,1,Model2,Data2,1,Fold91
RVA310,InstArg310,1,Model2,Data2,1,Fold91
RVA311,InstArg311,1,Model2,Data2,1,Fold91
RVA312,InstArg312,1,Model2,Data2,1,Fold91
RVA313,InstArg313,1,Model2,Data2,1,Fold91
RVA314,InstArg314,1,Model2,Data2,1,Fold91
RVA315,InstArg315,1,Model2,Data2,1,Fold91
RVA316,InstArg316,1,Model2,Data2,1,Fold91
RVA317,InstArg317,1,Model2,Data2,1,Fold91
RVA318,InstArg318,1,Model2,Data2,1,Fold91
RVA319,InstArg319,1,Model2,Data2,1,Fold91
RVA320,InstArg320,1,Model2,Data2,1,Fold91
RVA321,InstArg321,1,Model2,Data2,1,Fold91
RVA322,InstArg322,1,Model2,Data2,1,Fold91
RVA323,InstArg323,1,Model2,Data2,1,Fold91
RVA324,InstArg324,1,Model2,Data2,1,Fold91
RVA325,InstArg325,1,Model2,Data2,1,Fold91
RVA326,InstArg326,1,Model2,Data2,1,Fold91
RVA327,InstArg327,1,Model2,Data2,1,Fold91
RVA328,InstArg328,1,Model2,Data2,1,Fold91
RVA329,InstArg329,1,Model2,Data2,1,Fold91
RVA330,InstArg330,1,Model2,Data2,1,Fold91
RVA331,InstArg331,1,Model2,Data2,1,Fold91
RVA332,InstArg332,1,Model2,Data2,1,Fold91
RVA333,InstArg333,1,Model2,Data2,1,Fold91
RVA334,InstArg334,1,Model2,Data2,1,Fold91
RVA335,InstArg335,1,Model2,Data2,1,Fold91
RVA336,InstArg336,1,Model2,Data2,1,Fold91
RVA337,InstArg337,1,Model2,Data2,1,Fold91
RVA338,InstArg338,1,Model2,Data2,1,Fold91
RVA339,InstArg339,1,Model2,Data2,1,Fold91
RVA340,InstArg340,1,Model2,Data2,1,Fold91
RVA341,InstArg341,1,Model2,Data2,1,Fold91
RVA342,InstArg342,1,Model2,Data2,1,Fold91
RVA343,InstArg343,1,Model2,Data2,1,Fold91
RVA344,InstArg344,1,Model2,Data2,1,Fold91
RVA345,InstArg345,1,Model2,Data2,1,Fold91
RVA346,InstArg346,1,Model2,Data2,1,Fold91
RVA347,InstArg347,1,Model2,Data2,1,Fold91
RVA348,InstArg348,1,Model2,Data2,1,Fold91
RVA349,InstArg349,1,Model2,Data2,1,Fold91
RVA350,InstArg350,1,Model2,Data2,1,Fold91
RVA351,InstArg351,1,Model2,Data2,1,Fold91
RVA352,InstArg352,1,Model2,Data2,1,Fold91
RVA353,InstArg353,1,Model2,Data2,1,Fold91
RVA354,InstArg354,1,Model2,Data2,1,Fold91
RVA355,InstArg355,1,Model2,Data2,1,Fold91
RVA356,InstArg356,1,Model2,Data2,1,Fold91
RVA357,InstArg357,1,Model2,Data2,1,Fold91
RVA358,InstArg358,1,Model2,Data2,1,Fold91
RVA359,InstArg359,1,Model2,Data2,1,Fold91
RVA360,InstArg360,1,Model2,Data2,1,Fold91
RVA361,InstArg361,1,Model2,Data2,1,Fold91
RVA362,InstArg362,1,Model2,Data2,1,Fold91
RVA363,InstArg363,1,Model2,Data2,1,Fold91
RVA364,InstArg364,1,Model2,Data2,1,Fold91
RVA365,InstArg365,1,Model2,Data2,1,Fold91
RVA366,InstArg366,1,Model2,Data2,1,Fold91
RVA367,InstArg367,1,Model2,Data2,1,Fold91
RVA368,InstArg368,1,Model2,Data2,1,Fold91
RVA369,InstArg369,1,Model2,Data2,1,Fold91
RVA370,InstArg370,1,Model2,Data2,1,Fold91
RVA371,InstArg371,1,Model2,Data2,1,Fold91
RVA372,InstArg372,1,Model2,Data2,1,Fold91
RVA373,InstArg373,1,Model2,Data2,1,Fold91
RVA374,InstArg374,1,Model2,Data2,1,Fold91
RVA375,InstArg375,1,Model2,Data2,1,Fold91
RVA376,InstArg376,1,Model2,Data2,1,Fold91
RVA377,InstArg377,1,Model2,Data2,1,Fold91
RVA378,InstArg378,1,Model2,Data2,1,Fold91
RVA379,InstArg379,1,Model2,Data2,1,Fold91
RVA380,InstArg380,1,Model2,Data2,1,Fold91
RVA381,InstArg381,1,Model2,Data2,1,Fold91
RVA382,InstArg382,1,Model2,Data2,1,Fold91
RVA383,InstArg383,1,Model2,Data2,1,Fold91
RVA384,InstArg384,1,Model2,Data2,1,Fold91
RVA385,InstArg385,1,Model2,Data2,1,Fold91
RVA386,InstArg386,1,Model2,Data2,1,Fold91
RVA387,InstArg387,1,Model2,Data2,1,Fold91
RVA388,InstArg388,1,Model2,Data2,1,Fold91
RVA389,InstArg389,1,Model2,Data2,1,Fold91
RVA390,InstArg390,1,Model2,Data2,1,Fold91
RVA391,InstArg391,1,Model2,Data2,1,Fold91
RVA392,InstArg392,1,Model2,Data2,1,Fold91
RVA393,InstArg393,1,Model2,Data2,1,Fold91
RVA394,InstArg394,1,Model2,Data2,1,Fold91
RVA395,InstArg395,1,Model2,Data2,1,Fold91
RVA396,InstArg396,1,Model2,Data2,1,Fold91
RVA397,InstArg397,1,Model2,Data2,1,Fold91
RVA398,InstArg398,1,Model2,Data2,1,Fold91
RVA399,InstArg399,1,Model2,Data2,1,Fold91
RVA400,InstArg400,1,Model2,Data2,1,Fold91
RVA401,InstArg401,1,Model2,Data2,1,Fold91
RVA402,InstArg402,1,Model2,Data2,1,Fold91
RVA403,InstArg403,1,Model2,Data2,1,Fold91
RVA404,InstArg404,1,Model2,Data2,1,Fold91
RVA405,InstArg405,1,Model2,Data2,1,Fold91
RVA406,InstArg406,1,Model2,Data2,1,Fold91
RVA407,InstArg407,1,Model2,Data2,1,Fold91
RVA408,InstArg408,1,Model2,Data2,1,Fold91
RVA409,InstArg409,1,Model2,Data2,1,Fold91
RVA410,InstArg410,1,Model2,Data2,1,Fold91
RVA411,InstArg411,1,Model2,Data2,1,Fold91
RVA412,InstArg412,1,Model2,Data2,1,Fold91
RVA413,InstArg413,1,Model2,Data2,1,Fold91
RVA414,InstArg414,1,Model2,Data2,1,Fold91
RVA415,InstArg415,1,Model2,Data2,1,Fold91
RVA416,InstArg416,1,Model2,Data2,1,Fold91
RVA417,InstArg417,1,Model2,Data2,1,Fold91
RVA418,InstArg418,1,Model2,Data2,1,Fold91
RVA419,InstArg419,1,Model2,Data2,1,Fold91
RVA420,InstArg420,1,Model2,Data2,1,Fold91
RVA421,InstArg421,1,Model2,Data2,1,Fold91
RVA422,InstArg422,1,Model2,Data2,1,Fold91
RVA423,InstArg423,1,Model2,Data2,1,Fold91
RVA424,InstArg424,1,Model2,Data2,1,Fold91
RVA425,InstArg425,1,Model2,Data2,1,Fold91
RVA426,InstArg426,1,Model2,Data2,1,Fold91
RVA427,InstArg427,1,Model2,Data2,1,Fold91
RVA428,InstArg428,1,Model2,Data2,1,Fold91
RVA429,InstArg429,1,Model2,Data2,1,Fold91
RVA430,InstArg430,1,Model2,Data2,1,Fold91
RVA431,InstArg431,1,Model2,Data2,1,Fold91
RVA432,InstArg432,1,Model2,Data2,1,Fold91
RVA433,InstArg433,1,Model2,Data2,1,Fold91
RVA434,InstArg434,1,Model2,Data2,1,Fold91
RVA435,InstArg435,1,Model2,Data2,1,Fold91
RVA436,InstArg436,1,Model2,Data2,1,Fold91
RVA437,InstArg437,1,Model2,Data2,1,Fold91
RVA438,InstArg438,1,Model2,Data2,1,Fold91
RVA439,InstArg439,1,Model2,Data2,1,Fold91
RVA440,InstArg440,1,Model2,Data2,1,Fold91
RVA441,InstArg441,1,Model2,Data2,1,Fold91
RVA442,InstArg442,1,Model2,Data2,1,Fold91
RVA443,InstArg443,1,Model2,Data2,1,Fold91
RVA444,InstArg444,1,Model2,Data2,1,Fold91
RVA445,InstArg445,1,Model2,Data2,1,Fold91
RVA446,InstArg446,1,Model2,Data2,1,Fold91
RVA447,InstArg447,1,Model2,Data2,1,Fold91
RVA448,InstArg448,1,Model2,Data2,1,Fold91
RVA449,InstArg449,1,Model2,Data2,1,Fold91
RVA450,InstArg450,1,Model2,Data2,1,Fold91
RVA451,InstArg451,1,Model2,Data2,1,Fold91
RVA452,InstArg452,1,Model2,Data2,1,Fold91
RVA453,InstArg453,1,Model2,Data2,1,Fold91
RVA454,InstArg454,1,Model2,Data2,1,Fold91
RVA455,InstArg455,1,Model2,Data2,1,Fold91
RVA456,InstArg456,1,Model2,Data2,1,Fold91
RVA457,InstArg457,1,Model2,Data2,1,Fold91
RVA458,InstArg458,1,Model2,Data2,1,Fold91
RVA459,InstArg459,1,Model2,Data2,1,Fold91
RVA460,InstArg460,1,Model2,Data2,1,Fold91
RVA461,InstArg461,1,Model2,Data2,1,Fold91
RVA462,InstArg462,1,Model2,Data2,1,Fold91
RVA463,InstArg463,1,Model2,Data2,1,Fold91
RVA464,InstArg464,1,Model2,Data2,1,Fold91
RVA465,InstArg465,1,Model2,Data2,1,Fold91
RVA466,InstArg466,1,Model2,Data2,1,Fold91
RVA467,InstArg467,1,Model2,Data2,1,Fold91
RVA468,InstArg468,1,Model2,Data2,1,Fold91
RVA469,InstArg469,1,Model2,Data2,1,Fold91
RVA470,InstArg470,1,Model2,Data2,1,Fold91
RVA471,InstArg471,1,Model2,Data2,1,Fold91
RVA472,InstArg472,1,Model2,Data2,1,Fold91
RVA473,InstArg473,1,Model2,Data2,1,Fold91
RVA474,InstArg474,1,Model2,Data2,1,Fold91
RVA475,InstArg475,1,Model2,Data2,1,Fold91
RVA476,InstArg476,1,Model2,Data2,1,Fold91
RVA477,InstArg477,1,Model2,Data2,1,Fold91
RVA478,InstArg478,1,Model2,Data2,1,Fold91
RVA479,InstArg479,1,Model2,Data2,1,Fold91
RVA480,InstArg480,1,Model2,Data2,1,Fold91
RVA481,InstArg481,1,Model2,Data2,1,Fold91
RVA482,InstArg482,1,Model2,Data2,1,Fold91
RVA483,InstArg483,1,Model2,Data2,1,Fold91
RVA484,InstArg484,1,Model2,Data2,1,Fold91
RVA485,InstArg485,1,Model2,Data2,1,Fold91
RVA486,InstArg486,1,Model2,Data2,1,Fold91
RVA487,InstArg487,1,Model2,Data2,1,Fold91
RVA488,InstArg488,1,Model2,Data2,1,Fold91
RVA489,InstArg489,1,Model2,Data2,1,Fold91
RVA490,InstArg490,1,Model2,Data2,1,Fold91
RVA491,InstArg491,1,Model2,Data2,1,Fold91
RVA492,InstArg492,1,Model2,Data2,1,Fold91
RVA493,InstArg493,1,Model2,Data2,1,Fold91
RVA494,InstArg494,1,Model2,Data2,1,Fold91
RVA495,InstArg495,1,Model2,Data2,1,Fold91
RVA496,InstArg496,1,Model2,Data2,1,Fold91
RVA497,InstArg497,1,Model2,Data2,1,Fold91
RVA498,InstArg498,1,Model2,Data2,1,Fold91
RVA499,InstArg499,1,Model2,Data2,1,Fold91
RVA500,InstArg500,1,Model2,Data2,1,Fold91
RVA501,InstArg501,1,Model2,Data2,1,Fold91
RVA502,InstArg502,1,Model2,Data2,1,Fold91
RVA503,InstArg503,1,Model2,Data2,1,Fold91
RVA504,InstArg504,1,Model2,Data2,1,Fold91
RVA505,InstArg505,1,Model2,Data2,1,Fold91
RVA506,InstArg506,1,Model2,Data2,1,Fold91
RVA507,InstArg507,1,Model2,Data2,1,Fold91
RVA508,InstArg508,1,Model2,Data2,1,Fold91
RVA509,InstArg509,1,Model2,Data2,1,Fold91
RVA510,InstArg510,1,Model2,Data2,1,Fold91
RVA511,InstArg511,1,Model2,Data2,1,Fold91
RVA512,InstArg512,1,Model2,Data2,1,Fold91
RVA513,InstArg513,1,Model2,Data2,1,Fold91
RVA514,InstArg514,1,Model2,Data2,1,Fold91
RVA515,InstArg515,1,Model2,Data2,1,Fold91
RVA516,InstArg516,1,Model2,Data2,1,Fold91
RVA517,InstArg517,1,Model2,Data2,1,Fold91
RVA518,InstArg518,1,Model2,Data2,1,Fold91
RVA519,InstArg519,1,Model2,Data2,1,Fold91
RVA520,InstArg520,1,Model2,Data2,1,Fold91
RVA521,InstArg521,1,Model2,Data2,1,Fold91
RVA522,InstArg522,1,Model2,Data2,1,Fold91
RVA523,InstArg523,1,Model2,Data2,1,Fold91
RVA524,InstArg524,1,Model2,Data2,1,Fold91
RVA525,InstArg525,1,Model2,Data2,1,Fold91
RVA526,InstArg526,1,Model2,Data2,1,Fold91
RVA527,InstArg527,1,Model2,Data2,1,Fold91
RVA528,InstArg528,1,Model2,Data2,1,Fold91
RVA529,InstArg529,1,Model2,Data2,1,Fold91
RVA530,InstArg530,1,Model2,Data2,1,Fold91
RVA531,InstArg531,1,Model2,Data2,1,Fold91
RVA532,InstArg532,1,Model2,Data2,1,Fold91
RVA533,InstArg533,1,Model2,Data2,1,Fold91
RVA534,InstArg534,1,Model2,Data2,1,Fold91
RVA535,InstArg535,1,Model2,Data2,1,Fold91
RVA536,InstArg536,1,Model2,Data2,1,Fold91
RVA537,InstArg537,1,Model2,Data2,1,Fold91
RVA538,InstArg538,1,Model2,Data2,1,Fold91
RVA539,InstArg539,1,Model2,Data2,1,Fold91
RVA540,InstArg540,1,Model2,Data2,1,Fold91
RVA541,InstArg541,1,Model2,Data2,1,Fold91
RVA542,InstArg542,1,Model2,Data2,1,Fold91
RVA543,InstArg543,1,Model2,Data2,1,Fold91
RVA544,InstArg544,1,Model2,Data2,1,Fold91
RVA545,InstArg545,1,Model2,Data2,1,Fold91
RVA546,InstArg546,1,Model2,Data2,1,Fold91
RVA547,InstArg547,1,Model2,Data2,1,Fold91
RVA548,InstArg548,1,Model2,Data2,1,Fold91
RVA549,InstArg549,1,Model2,Data2,1,Fold91
RVA550,InstArg550,1,Model2,Data2,1,Fold91
RVA551,InstArg551,1,Model2,Data2,1,Fold91
RVA552,InstArg552,1,Model2,Data2,1,Fold91
RVA553,InstArg553,1,Model2,Data2,1,Fold91
RVA554,InstArg554,1,Model2,Data2,1,Fold91
RVA555,InstArg555,1,Model2,Data2,1,Fold91
RVA556,InstArg556,1,Model2,Data2,1,Fold91
RVA557,InstArg557,1,Model2,Data2,1,Fold91
RVA558,InstArg558,1,Model2,Data2,1,Fold91
RVA559,InstArg559,1,Model2,Data2,1,Fold91
RVA560,InstArg560,1,Model2,Data2,1,Fold91
RVA561,InstArg561,1,Model2,Data2,1,Fold91
RVA562,InstArg562,1,Model2,Data2,1,Fold91
RVA563,InstArg563,1,Model2,Data2,1,Fold91
RVA564,InstArg564,1,Model2,Data2,1,Fold91
RVA565,InstArg565,1,Model2,Data2,1,Fold91
RVA566,InstArg566,1,Model2,Data2,1,Fold91
RVA567,InstArg567,1,Model2,Data2,1,Fold91
RVA568,InstArg568,1,Model2,Data2,1,Fold91
RVA569,InstArg569,1,Model2,Data2,1,Fold91
RVA570,InstArg570,1,Model2,Data2,1,Fold91
RVA571,InstArg571,1,Model2,Data2,1,Fold91
RVA572,InstArg572,1,Model2,Data2,1,Fold91
RVA573,InstArg573,1,Model2,Data2,1,Fold91
RVA574,InstArg574,1,Model2,Data2,1,Fold91
RVA575,InstArg575,1,Model2,Data2,1,Fold91
RVA576,InstArg576,1,Model2,Data2,1,Fold91
RVA577,InstArg577,1,Model2,Data2,1,Fold91
RVA578,InstArg578,1,Model2,Data2,1,Fold91
RVA579,InstArg579,1,Model2,Data2,1,Fold91
RVA580,InstArg580,1,Model2,Data2,1,Fold91
RVA581,InstArg581,1,Model2,Data2,1,Fold91
RVA582,InstArg582,1,Model2,Data2,1,Fold91
RVA583,InstArg583,1,Model2,Data2,1,Fold91
RVA584,InstArg584,1,Model2,Data2,1,Fold91
RVA585,InstArg585,1,Model2,Data2,1,Fold91
RVA586,InstArg586,1,Model2,Data2,1,Fold91
RVA587,InstArg587,1,Model2,Data2,1,Fold91
RVA588,InstArg588,1,Model2,Data2,1,Fold91
RVA589,InstArg589,1,Model2,Data2,1,Fold91
RVA590,InstArg590,1,Model2,Data2,1,Fold91
RVA591,InstArg591,1,Model2,Data2,1,Fold91
RVA592,InstArg592,1,Model2,Data2,1,Fold91
RVA593,InstArg593,1,Model2,Data2,1,Fold91
RVA594,InstArg594,1,Model2,Data2,1,Fold91
RVA595,InstArg595,1,Model2,Data2,1,Fold91
RVA596,InstArg596,1,Model2,Data2,1,Fold91
RVA597,InstArg597,1,Model2,Data2,1,Fold91
RVA598,InstArg598,1,Model2,Data2,1,Fold91
RVA599,InstArg599,1,Model2,Data2,1,Fold91
RVA600,InstArg600,1,Model2,Data2,1,Fold91
RVA601,InstArg601,1,Model2,Data2,1,Fold91
RVA602,InstArg602,1,Model2,Data2,1,Fold91
RVA603,InstArg603,1,Model2,Data2,1,Fold91
RVA604,InstArg604,1,Model2,Data2,1,Fold91
RVA605,InstArg605,1,Model2,Data2,1,Fold91
RVA606,InstArg606,1,Model2,Data2,1,Fold91
RVA607,InstArg607,1,Model2,Data2,1,Fold91
RVA608,InstArg608,1,Model2,Data2,1,Fold91
RVA609,InstArg609,1,Model2,Data2,1,Fold91
RVA610,InstArg610,1,Model2,Data2,1,Fold91
RVA611,InstArg611,1,Model2,Data2,1,Fold91
RVA612,InstArg612,1,Model2,Data2,1,Fold91
RVA613,InstArg613,1,Model2,Data2,1,Fold91
RVA614,InstArg614,1,Model2,Data2,1,Fold91
RVA615,InstArg615,1,Model2,Data2,1,Fold91
RVA616,InstArg616,1,Model2,Data2,1,Fold91
RVA617,InstArg617,1,Model2,Data2,1,Fold91
RVA618,InstArg618,1,Model2,Data2,1,Fold91
RVA619,InstArg619,1,Model2,Data2,1,Fold91
RVA620,InstArg620,1,Model2,Data2,1,Fold91
RVA621,InstArg621,1,Model2,Data2,1,Fold91
RVA622,InstArg622,1,Model2,Data2,1,Fold91
RVA623,InstArg623,1,Model2,Data2,1,Fold91
RVA624,InstArg624,1,Model2,Data2,1,Fold91
RVA625,InstArg625,1,Model2,Data2,1,Fold91
RVA626,InstArg626,1,Model2,Data2,1,Fold91
RVA627,InstArg627,1,Model2,Data2,1,Fold91
RVA628,InstArg628,1,Model2,Data2,1,Fold91
RVA629,InstArg629,1,Model2,Data2,1,Fold91
RVA630,InstArg630,1,Model2,Data2,1,Fold91
RVA631,InstArg631,1,Model2,Data2,1,Fold91
RVA632,InstArg632,1,Model2,Data2,1,Fold91
RVA633,InstArg633,1,Model2,Data2,1,Fold91
RVA634,InstArg634,1,Model2,Data2,1,Fold91
RVA635,InstArg635,1,Model2,Data2,1,Fold91
RVA636,InstArg636,1,Model2,Data2,1,Fold91
RVA637,InstArg637,1,Model2,Data2,1,Fold91
RVA638,InstArg638,1,Model2,Data2,1,Fold91
RVA639,InstArg639,1,Model2,Data2,1,Fold91
RVA640,InstArg640,1,Model2,Data2,1,Fold91
RVA641,InstArg641,1,Model2,Data2,1,Fold91
RVA642,InstArg642,1,Model2,Data2,1,Fold91
RVA643,InstArg643,1,Model2,Data2,1,Fold91
RVA644,InstArg644,1,Model2,Data2,1,Fold91
RVA645,InstArg645,1,Model2,Data2,1,Fold91
RVA646,InstArg646,1,Model2,Data2,1,Fold91
RVA647,InstArg647,1,Model2,Data2,1,Fold91
RVA648,InstArg648,1,Model2,Data2,1,Fold91
RVA649,InstArg649,1,Model2,Data2,1,Fold91
RVA650,InstArg650,1,Model2,Data2,1,Fold91
RVA651,InstArg651,1,Model2,Data2,1,Fold91
RVA652,InstArg652,1,Model2,Data2,1,Fold91
RVA653,InstArg653,1,Model2,Data2,1,Fold91
RVA654,InstArg654,1,Model2,Data2,1,Fold91
RVA655,InstArg655,1,Model2,Data2,1,Fold91
RVA656,InstArg656,1,Model2,Data2,1,Fold91
RVA657,InstArg657,1,Model2,Data2,1,Fold91
RVA658,InstArg658,1,Model2,Data2,1,Fold91
RVA659,InstArg659,1,Model2,Data2,1,Fold91
RVA660,InstArg660,1,Model2,Data2,1,Fold91
RVA661,InstArg661,1,Model2,Data2,1,Fold91
RVA662,InstArg662,1,Model2,Data2,1,Fold91
RVA663,InstArg663,1,Model2,Data2,1,Fold91
RVA664,InstArg664,1,Model2,Data2,1,Fold91
RVA665,InstArg665,1,Model2,Data2,1,Fold91
RVA666,InstArg666,1,Model2,Data2,1,Fold91
RVA667,InstArg667,1,Model2,Data2,1,Fold91
RVA668,InstArg668,1,Model2,Data2,1,Fold91
RVA669,InstArg669,1,Model2,Data2,1,Fold91
RVA670,InstArg670,1,Model2,Data2,1,Fold91
RVA671,InstArg671,1,Model2,Data2,1,Fold91
RVA672,InstArg672,1,Model2,Data2,1,Fold91
RVA673,InstArg673,1,Model2,Data2,1,Fold91
RVA674,InstArg674,1,Model2,Data2,1,Fold91
RVA675,InstArg675,1,Model2,Data2,1,Fold91
RVA676,InstArg676,1,Model2,Data2,1,Fold91
RVA677,InstArg677,1,Model2,Data2,1,Fold91
RVA678,InstArg678,1,Model2,Data2,1,Fold91
RVA679,InstArg679,1,Model2,Data2,1,Fold91
RVA680,InstArg680,1,Model2,Data2,1,Fold91
RVA681,InstArg681,1,Model2,Data2,1,Fold91
RVA682,InstArg682,1,Model2,Data2,1,Fold91
RVA683,InstArg683,1,Model2,Data2,1,Fold91
RVA684,InstArg684,1,Model2,Data2,1,Fold91
RVA685,InstArg685,1,Model2,Data2,1,Fold91
RVA686,InstArg686,1,Model2,Data2,1,Fold91
RVA687,InstArg687,1,Model2,Data2,1,Fold91
RVA688,InstArg688,1,Model2,Data2,1,Fold91
RVA689,InstArg689,1,Model2,Data2,1,Fold91
RVA690,InstArg690,1,Model2,Data2,1,Fold91
RVA691,InstArg691,1,Model2,Data2,1,Fold91
RVA692,InstArg692,1,Model2,Data2,1,Fold91
RVA693,InstArg693,1,Model2,Data2,1,Fold91
RVA694,InstArg694,1,Model2,Data2,1,Fold91
RVA695,InstArg695,1,Model2,Data2,1,Fold91
RVA696,InstArg696,1,Model2,Data2,1,Fold91
RVA697,InstArg697,1,Model2,Data2,1,Fold91
RVA698,InstArg698,1,Model2,Data2,1,Fold91
RVA699,InstArg699,1,Model2,Data2,1,Fold91
RVA700,InstArg700,1,Model2,Data2,1,Fold91
RVA701,InstArg701,1,Model2,Data2,1,Fold91
RVA702,InstArg702,1,Model2,Data2,1,Fold91
RVA703,InstArg703,1,Model2,Data2,1,Fold91
RVA704,InstArg704,1,Model2,Data2,1,Fold91
RVA705,InstArg705,1,Model2,Data2,1,Fold91
RVA706,InstArg706,1,Model2,Data2,1,Fold91
RVA707,InstArg707,1,Model2,Data2,1,Fold91
RVA708,InstArg708,1,Model2,Data2,1,Fold91
RVA709,InstArg709,1,Model2,Data2,1,Fold91
RVA710,InstArg710,1,Model2,Data2,1,Fold91
RVA711,InstArg711,1,Model2,Data2,1,Fold91
RVA712,InstArg712,1,Model2,Data2,1,Fold91
RVA713,InstArg713,1,Model2,Data2,1,Fold91
RVA714,InstArg714,1,Model2,Data2,1,Fold91
RVA715,InstArg715,1,Model2,Data2,1,Fold91
RVA716,InstArg716,1,Model2,Data2,1,Fold91
RVA717,InstArg717,1,Model2,Data2,1,Fold91
RVA718,InstArg718,1,Model2,Data2,1,Fold91
RVA719,InstArg719,1,Model2,Data2,1,Fold91
RVA720,InstArg720,1,Model2,Data2,1,Fold91
RVA721,InstArg721,1,Model2,Data2,1,Fold91
RVA722,InstArg722,1,Model2,Data2,1,Fold91
RVA723,InstArg723,1,Model2,Data2,1,Fold91
RVA724,InstArg724,1,Model2,Data2,1,Fold91
RVA725,InstArg725,1,Model2,Data2,1,Fold91
RVA726,InstArg726,1,Model2,Data2,1,Fold91
RVA727,InstArg727,1,Model2,Data2,1,Fold91
RVA728,InstArg728,1,Model2,Data2,1,Fold91
RVA729,InstArg729,1,Model2,Data2,1,Fold91
RVA730,InstArg730,1,Model2,Data2,1,Fold91
RVA731,InstArg731,1,Model2,Data2,1,Fold91
RVA732,InstArg732,1,Model2,Data2,1,Fold91
RVA733,InstArg733,1,Model2,Data2,1,Fold91
RVA734,InstArg734,1,Model2,Data2,1,Fold91
RVA735,InstArg735,1,Model2,Data2,1,Fold91
RVA736,InstArg736,1,Model2,Data2,1,Fold91
RVA737,InstArg737,1,Model2,Data2,1,Fold91
RVA738,InstArg738,1,Model2,Data2,1,Fold91
RVA739,InstArg739,1,Model2,Data2,1,Fold91
RVA740,InstArg740,1,Model2,Data2,1,Fold91
RVA741,InstArg741,1,Model2,Data2,1,Fold91
RVA742,InstArg742,1,Model2,Data2,1,Fold91
RVA743,InstArg743,1,Model2,Data2,1,Fold91
RVA744,InstArg744,1,Model2,Data2,1,Fold91
RVA745,InstArg745,1,Model2,Data2,1,Fold91
RVA746,InstArg746,1,Model2,Data2,1,Fold91
RVA747,InstArg747,1,Model2,Data2,1,Fold91
RVA748,InstArg748,1,Model2,Data2,1,Fold91
RVA749,InstArg749,1,Model2,Data2,1,Fold91
RVA750,InstArg750,1,Model2,Data2,1,Fold91
RVA751,InstArg751,1,Model2,Data2,1,Fold91
RVA752,InstArg752,1,Model2,Data2,1,Fold91
RVA753,InstArg753,1,Model2,Data2,1,Fold91
RVA754,InstArg754,1,Model2,Data2,1,Fold91
RVA755,InstArg755,1,Model2,Data2,1,Fold91
RVA756,InstArg756,1,Model2,Data2,1,Fold91
RVA757,InstArg757,1,Model2,Data2,1,Fold91
RVA758,InstArg758,1,Model2,Data2,1,Fold91
RVA759,InstArg759,1,Model2,Data2,1,Fold91
RVA760,InstArg760,1,Model2,Data2,1,Fold91
RVA761,InstArg761,1,Model2,Data2,1,Fold91
RVA762,InstArg762,1,Model2,Data2,1,Fold91
RVA763,InstArg763,1,Model2,Data2,1,Fold91
RVA764,InstArg764,1,Model2,Data2,1,Fold91
RVA765,InstArg765,1,Model2,Data2,1,Fold91
RVA766,InstArg766,1,Model2,Data2,1,Fold91
RVA767,InstArg767,1,Model2,Data2,1,Fold91
RVA768,InstArg768,1,Model2,Data2,1,Fold91
RVA769,InstArg769,1,Model2,Data2,1,Fold91
RVA770,InstArg770,1,Model2,Data2,1,Fold91
RVA771,InstArg771,1,Model2,Data2,1,Fold91
RVA772,InstArg772,1,Model2,Data2,1,Fold91
RVA773,InstArg773,1,Model2,Data2,1,Fold91
RVA774,InstArg774,1,Model2,Data2,1,Fold91
RVA775,InstArg775,1,Model2,Data2,1,Fold91
RVA776,InstArg776,1,Model2,Data2,1,Fold91
RVA777,InstArg777,1,Model2,Data2,1,Fold91
RVA778,InstArg778,1,Model2,Data2,1,Fold91
